frame_id,video_group,partition_group,proposed_fold,status,reason,json_path,current_image_path,current_label_path,legacy_txt_version_unresolved
bs211063_frame_000093,bs211063,211063,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs211063_frame_000093.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs211063_frame_000093.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs211063_frame_000093.txt,True
bs211063_frame_000096,bs211063,211063,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs211063_frame_000096.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs211063_frame_000096.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs211063_frame_000096.txt,True
bs211063_frame_000099,bs211063,211063,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs211063_frame_000099.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs211063_frame_000099.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs211063_frame_000099.txt,True
bs3015_frame_000000,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000000.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000000.txt,True
bs3015_frame_000003,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000003.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000003.txt,True
bs3015_frame_000006,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000006.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000006.txt,True
bs3015_frame_000009,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000009.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000009.txt,True
bs3015_frame_000012,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000012.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000012.txt,True
bs3015_frame_000015,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000015.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000015.txt,True
bs3015_frame_000018,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000018.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000018.txt,True
bs3015_frame_000021,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000021.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000021.txt,True
bs3015_frame_000024,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000024.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000024.txt,True
bs3015_frame_000027,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000027.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000027.txt,True
bs3015_frame_000030,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000030.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000030.txt,True
bs3015_frame_000033,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000033.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000033.txt,True
bs3015_frame_000036,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000036.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000036.txt,True
bs3015_frame_000039,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000039.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000039.txt,True
bs3015_frame_000042,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000042.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000042.txt,True
bs3015_frame_000045,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000045.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000045.txt,True
bs3015_frame_000048,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000048.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000048.txt,True
bs3015_frame_000051,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000051.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000051.txt,True
bs3015_frame_000054,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000054.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000054.txt,True
bs3015_frame_000057,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000057.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000057.txt,True
bs3015_frame_000060,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000060.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000060.txt,True
bs3015_frame_000063,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000063.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000063.txt,True
bs3015_frame_000066,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000066.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000066.txt,True
bs3015_frame_000069,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000069.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs3015_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs3015_frame_000069.txt,True
bs3015_frame_000072,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000072.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000072.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000072.txt,True
bs3015_frame_000075,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000075.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000075.txt,True
bs3015_frame_000078,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000078.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000078.txt,True
bs3015_frame_000081,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000081.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000081.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000081.txt,True
bs3015_frame_000084,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000084.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000084.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000084.txt,True
bs3015_frame_000087,bs3015,3015,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs3015_frame_000087.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs3015_frame_000087.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs3015_frame_000087.txt,True
bs450_frame_000000,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000000.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000000.txt,True
bs450_frame_000003,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000003.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000003.txt,True
bs450_frame_000006,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000006.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000006.txt,True
bs450_frame_000009,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000009.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000009.txt,True
bs450_frame_000012,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000012.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000012.txt,True
bs450_frame_000015,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000015.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000015.txt,True
bs450_frame_000018,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000018.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000018.txt,True
bs450_frame_000021,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000021.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000021.txt,True
bs450_frame_000024,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000024.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000024.txt,True
bs450_frame_000027,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000027.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000027.txt,True
bs450_frame_000030,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000030.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs450_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs450_frame_000030.txt,True
bs450_frame_000033,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000033.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000033.txt,True
bs450_frame_000036,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000036.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000036.txt,True
bs450_frame_000039,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000039.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs450_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs450_frame_000039.txt,True
bs450_frame_000042,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000042.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000042.txt,True
bs450_frame_000045,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000045.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000045.txt,True
bs450_frame_000048,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000048.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs450_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs450_frame_000048.txt,True
bs450_frame_000051,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000051.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000051.txt,True
bs450_frame_000054,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000054.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs450_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs450_frame_000054.txt,True
bs450_frame_000057,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000057.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000057.txt,True
bs450_frame_000060,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000060.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs450_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs450_frame_000060.txt,True
bs450_frame_000063,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000063.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs450_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs450_frame_000063.txt,True
bs450_frame_000066,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000066.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000066.txt,True
bs450_frame_000069,bs450,450,3,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs450_frame_000069.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs450_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs450_frame_000069.txt,True
bs455_frame_000000,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000000.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000000.txt,True
bs455_frame_000003,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000003.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000003.txt,True
bs455_frame_000006,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000006.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs455_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs455_frame_000006.txt,True
bs455_frame_000009,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000009.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000009.txt,True
bs455_frame_000012,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000012.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000012.txt,True
bs455_frame_000015,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000015.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000015.txt,True
bs455_frame_000018,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000018.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000018.txt,True
bs455_frame_000021,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000021.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000021.txt,True
bs455_frame_000024,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000024.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000024.txt,True
bs455_frame_000027,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000027.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000027.txt,True
bs455_frame_000030,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000030.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000030.txt,True
bs455_frame_000033,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000033.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000033.txt,True
bs455_frame_000036,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000036.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000036.txt,True
bs455_frame_000039,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000039.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs455_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs455_frame_000039.txt,True
bs455_frame_000042,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000042.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000042.txt,True
bs455_frame_000045,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000045.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000045.txt,True
bs455_frame_000048,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000048.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000048.txt,True
bs455_frame_000051,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000051.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000051.txt,True
bs455_frame_000054,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000054.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000054.txt,True
bs455_frame_000057,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000057.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000057.txt,True
bs455_frame_000060,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000060.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs455_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs455_frame_000060.txt,True
bs455_frame_000063,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000063.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000063.txt,True
bs455_frame_000066,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000066.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\bs455_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\bs455_frame_000066.txt,True
bs455_frame_000069,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000069.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000069.txt,True
bs455_frame_000072,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000072.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000072.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000072.txt,True
bs455_frame_000075,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000075.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000075.txt,True
bs455_frame_000078,bs455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\bs455_frame_000078.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs455_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs455_frame_000078.txt,True
