window_id,prediction_status,reason,frame_shape,review_id,frames,detected_frame_fraction,finite_signal_fraction,both_finite_fraction,high_keypoint_fraction,left_source_direct_fraction,right_source_direct_fraction,left_span,right_span,median_spacing,radius_median,first_blocking_stage,tp,fp,fn,truth_count,rr_abs_error
jiufu_ef58cd171d4783_first30,ok,,"[1440, 1080, 3]",,261.0,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.8122605363984674,0.7203065134099617,0.685823754789272,6.046175017783327,8.020300248204904,112.64475245878518,20.0,signal_available,6.0,8.0,9.0,15.0,2.0
jiufu_96dfaf729ad3d4_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,10.0,10.0,
jiufu_dfa58f3a711e47_first30,ok,,"[1440, 1080, 3]",,261.0,0.42911877394636017,0.42911877394636017,0.42528735632183906,0.3716475095785441,0.2681992337164751,0.26053639846743293,6.0761286721430885,4.9708438464455185,214.32999678396243,20.0,signal_available,4.0,6.0,3.0,7.0,6.0
jiufu_a1ceaa6025ff79_first30,ok,,"[1440, 1080, 3]",,261.0,0.367816091954023,0.367816091954023,0.367816091954023,0.36015325670498083,0.07279693486590039,0.36015325670498083,7.061159088947928,2.094586598065824,116.3435582199842,20.0,signal_available,8.0,2.0,9.0,17.0,14.0
jiufu_376f61387ab710_first30,ok,,"[1440, 1080, 3]",,261.0,0.3563218390804598,0.3563218390804598,0.3524904214559387,0.31417624521072796,0.19540229885057472,0.22988505747126436,6.772747165336241,10.735933959978688,123.53099516653948,20.0,signal_available,,,,,
jiufu_f6508f398bcf0f_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,10.0,10.0,
jiufu_9a1c40cbb80bb1_first30,ok,,"[1440, 1080, 3]",,261.0,0.7471264367816092,0.7471264367816092,0.7471264367816092,0.5823754789272031,0.19923371647509577,0.5478927203065134,5.003797773253975,2.708502146260983,94.7601962238678,20.0,signal_available,3.0,6.0,7.0,10.0,2.0
jiufu_161f93bfffbe11_first30,ok,,"[1440, 1080, 3]",,261.0,0.48659003831417624,0.48659003831417624,0.48659003831417624,0.47126436781609193,0.4521072796934866,0.4559386973180077,6.89878719437419,3.340375246233542,148.3762229365735,20.0,signal_available,6.0,3.0,4.0,10.0,2.0
jiufu_014c9b6a274fed_first30,ok,,"[1440, 1080, 3]",,261.0,0.4482758620689655,0.4482758620689655,0.4444444444444444,0.44061302681992337,0.39846743295019155,0.2413793103448276,7.150330451215474,6.559485485384521,170.45968947986836,20.0,signal_available,9.0,3.0,7.0,16.0,8.0
jiufu_028724ccc9868d_first30,ok,,"[1440, 1080, 3]",,261.0,0.9003831417624522,0.9003831417624522,0.8084291187739464,0.7049808429118773,0.6781609195402298,0.31417624521072796,4.084461205152685,2.5746236762619823,127.41638744502742,20.0,signal_available,12.0,5.0,6.0,18.0,2.0
jiufu_0c053f837a8b23_first30,ok,,"[1440, 1080, 3]",,261.0,0.8237547892720306,0.8237547892720306,0.8122605363984674,0.7318007662835249,0.7126436781609196,0.5862068965517241,3.6042925706384885,3.469148768302869,142.84270453244233,20.0,signal_available,8.0,9.0,6.0,14.0,6.0
jiufu_8f6eabd7f2cb6e_first30,ok,,"[1440, 1080, 3]",,261.0,0.6819923371647509,0.6819923371647509,0.6819923371647509,0.5670498084291188,0.5555555555555556,0.5210727969348659,3.466679575921141,6.752358952094845,162.88694165367184,20.0,signal_available,3.0,7.0,7.0,10.0,0.0
jiufu_21b4c4c26061d0_first30,ok,,"[1440, 1080, 3]",,261.0,0.8582375478927203,0.8582375478927203,0.8582375478927203,0.8582375478927203,0.5977011494252874,0.7969348659003831,4.228817303956056,7.141279553652339,127.24851397180076,20.0,signal_available,10.0,5.0,4.0,14.0,2.0
jiufu_37333d1afc0ec2_first30,ok,,"[1440, 1080, 3]",,261.0,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.421455938697318,0.36015325670498083,0.2950191570881226,3.0311381677154614,5.6339311449452865,95.87272826275546,20.0,signal_available,5.0,10.0,7.0,12.0,6.0
jiufu_1ededf79f4d325_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,8.0,8.0,
jiufu_b273cec8024eb2_first30,ok,,"[1440, 1080, 3]",,261.0,0.8582375478927203,0.8582375478927203,0.8582375478927203,0.8582375478927203,0.842911877394636,0.8352490421455939,6.611868491426716,5.545505847548654,136.84706478119634,20.0,signal_available,6.0,7.0,7.0,13.0,0.0
jiufu_d1a9a7ab944633_first30,ok,,"[1440, 1080, 3]",,261.0,0.4099616858237548,0.4099616858237548,0.4099616858237548,0.38697318007662834,0.3218390804597701,0.14559386973180077,2.7440180656966646,6.481313871364854,100.32581886247443,20.0,signal_available,6.0,6.0,11.0,17.0,10.0
jiufu_908496549f5b42_first30,ok,,"[1440, 1080, 3]",,261.0,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.21839080459770116,0.1417624521072797,3.418439680254167,6.075773009908154,121.49240263125522,20.0,signal_available,4.0,2.0,3.0,7.0,2.0
jiufu_d3820405b5afe2_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,9.0,9.0,
jiufu_04fd6f8dc56a73_first30,ok,,"[1440, 1080, 3]",,261.0,0.5019157088122606,0.5019157088122606,0.49808429118773945,0.49808429118773945,0.4789272030651341,0.3333333333333333,4.527875977163365,4.855974115055453,123.39517212895612,20.0,signal_available,8.0,2.0,3.0,11.0,2.0
jiufu_440a29cebcae1c_first30,ok,,"[1440, 1080, 3]",R3-09,261.0,0.6168582375478927,0.6168582375478927,0.6091954022988506,0.5823754789272031,0.5747126436781609,0.3218390804597701,0.8761512004603631,3.5366829149800516,141.35293158866128,20.0,signal_available,6.0,5.0,7.0,13.0,4.0
jiufu_8538e6e6160d83_first30,ok,,"[1440, 1080, 3]",,261.0,0.6590038314176245,0.6590038314176245,0.6590038314176245,0.6475095785440613,0.6245210727969349,0.5823754789272031,5.53156753378785,7.096954285343642,115.770338555386,20.0,signal_available,,,,,
jiufu_e2821e37ff899d_first30,ok,,"[1440, 1080, 3]",,261.0,1.0,1.0,1.0,0.9846743295019157,0.9846743295019157,0.4904214559386973,0.7903209481936173,1.0886067794113146,106.35548966021892,20.0,signal_available,8.0,10.0,5.0,13.0,10.0
jiufu_b80d393ca25ef8_first30,ok,,"[1440, 1080, 3]",,261.0,0.210727969348659,0.210727969348659,0.210727969348659,0.1724137931034483,0.12260536398467432,0.12260536398467432,7.2874571019632555,7.943228730230793,125.42954928747812,20.0,signal_available,4.0,1.0,0.0,4.0,2.0
jiufu_adb9b6776eb349_first30,ok,,"[1440, 1080, 3]",,261.0,0.9425287356321839,0.9425287356321839,0.9272030651340997,0.9425287356321839,0.9042145593869731,0.7931034482758621,2.1430287137536546,2.554766849223487,153.5219363924957,20.0,signal_available,15.0,4.0,6.0,21.0,4.0
jiufu_8fea3748e16a76_first30,ok,,"[1440, 1080, 3]",,261.0,0.08045977011494253,0.08045977011494253,0.06130268199233716,0.06130268199233716,0.0421455938697318,0.019157088122605363,1.2267897194635218,1.8382226706586025,114.8387448451636,20.0,signal_available,,,,,
jiufu_d837d576df8e43_first30,ok,,"[1440, 1080, 3]",,261.0,0.3103448275862069,0.3103448275862069,0.30268199233716475,0.2950191570881226,0.2413793103448276,0.23371647509578544,2.6859832798215812,6.686779892973409,165.74751304052643,20.0,signal_available,6.0,3.0,2.0,8.0,2.0
jiufu_281bc808f4d3ff_first30,ok,,"[1440, 1080, 3]",,261.0,0.45977011494252873,0.45977011494252873,0.45977011494252873,0.4521072796934866,0.4329501915708812,0.38697318007662834,2.6953671176678995,3.3641992308021678,127.53266411979126,20.0,signal_available,2.0,6.0,11.0,13.0,10.0
jiufu_bb78a10aeab6d5_first30,abstain,no_valid_temperature_signal,"[1440, 1080, 3]",R3-01,261.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,no_pose_detection_all_frames,0.0,0.0,15.0,15.0,
jiufu_4206de92a27bce_first30,ok,,"[1440, 1080, 3]",,261.0,0.6666666666666666,0.6666666666666666,0.6513409961685823,0.6590038314176245,0.6360153256704981,0.6475095785440613,1.290991569895965,7.388429318616993,159.0047748736935,20.0,signal_available,13.0,2.0,1.0,14.0,2.0
jiufu_6a5dbf528731c7_first30,ok,,"[1440, 1080, 3]",,261.0,0.3716475095785441,0.3716475095785441,0.3524904214559387,0.3716475095785441,0.31417624521072796,0.3333333333333333,4.330397722975395,9.149857032779273,176.83503658727145,20.0,signal_available,,,,,
jiufu_ed27d896cd2a66_first30,ok,,"[1440, 1080, 3]",,261.0,0.5325670498084292,0.524904214559387,0.5134099616858238,0.47509578544061304,0.44061302681992337,0.2988505747126437,7.255412799930866,8.870977161787216,200.51809462795475,20.0,signal_available,,,,,
jiufu_004d48d055c457_first30,abstain,unsupported_window_end,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,14.0,14.0,
jiufu_43743cb152c168_first30,ok,,"[1440, 1080, 3]",,261.0,0.5134099616858238,0.5134099616858238,0.5057471264367817,0.49808429118773945,0.4329501915708812,0.4099616858237548,5.627007548391241,7.939331404187374,137.93811802351664,20.0,signal_available,8.0,5.0,7.0,15.0,4.0
jiufu_d7498380edb383_first30,ok,,"[1440, 1080, 3]",,261.0,0.5938697318007663,0.5938697318007663,0.5938697318007663,0.578544061302682,0.5670498084291188,0.08045977011494253,6.0366103815118315,7.552447300577171,122.95705521830216,20.0,signal_available,3.0,9.0,9.0,12.0,0.0
jiufu_512d98136d6412_first30,ok,,"[1440, 1080, 3]",,261.0,0.9386973180076629,0.9348659003831418,0.9195402298850575,0.8888888888888888,0.8352490421455939,0.6015325670498084,2.3967195654779587,6.817037835960122,120.50077819687708,20.0,signal_available,3.0,11.0,11.0,14.0,0.0
jiufu_7b10e1dbd08a03_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,14.0,14.0,
jiufu_1b1d8d9b6faec7_first30,ok,,"[1440, 1080, 3]",,261.0,0.7624521072796935,0.7624521072796935,0.7624521072796935,0.7088122605363985,0.44061302681992337,0.4329501915708812,3.3829272943926654,7.538970424299563,102.44509085113634,20.0,signal_available,2.0,8.0,12.0,14.0,8.0
jiufu_1a11fc33fcb6cf_first30,ok,,"[1440, 1080, 3]",,261.0,0.6743295019157088,0.6743295019157088,0.6743295019157088,0.6513409961685823,0.5900383141762452,0.5632183908045977,6.433468059171318,7.107823424699433,127.55200404518727,20.0,signal_available,7.0,7.0,7.0,14.0,0.0
jiufu_993a2261c33ae0_first30,ok,,"[1440, 1080, 3]",,261.0,0.632183908045977,0.632183908045977,0.632183908045977,0.5977011494252874,0.45977011494252873,0.44061302681992337,4.32854490930988,7.17072349784981,106.43350799640622,20.0,signal_available,11.0,4.0,5.0,16.0,2.0
jiufu_15023a4d62f18e_first30,ok,,"[1440, 1080, 3]",,261.0,0.9118773946360154,0.9118773946360154,0.9118773946360154,0.9118773946360154,0.842911877394636,0.9003831417624522,7.003617659039612,2.487568668697552,159.115394071165,20.0,signal_available,18.0,6.0,6.0,24.0,0.0
jiufu_bcea2687a6b788_first30,ok,,"[1440, 1080, 3]",,261.0,0.47126436781609193,0.47126436781609193,0.4674329501915709,0.3793103448275862,0.32950191570881227,0.08812260536398467,6.97139558873528,5.263608912364504,125.40790965363315,20.0,signal_available,9.0,6.0,12.0,21.0,12.0
jiufu_4a3dc560468965_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,16.0,16.0,
jiufu_82901a53b6079a_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,,,,,
jiufu_3f4036e1d8bfe3_first30,ok,,"[1440, 1080, 3]",,261.0,0.6973180076628352,0.6973180076628352,0.6973180076628352,0.6934865900383141,0.6934865900383141,0.1532567049808429,2.2379233823316547,7.655464310862104,196.3630204344808,20.0,signal_available,,,,,
jiufu_aed28276135071_first30,ok,,"[1440, 1080, 3]",,261.0,0.6091954022988506,0.6091954022988506,0.6091954022988506,0.5900383141762452,0.5823754789272031,0.5363984674329502,4.657316733625279,5.657061284821669,167.58604612361003,20.0,signal_available,,,,,
jiufu_af70c3cc180ae2_first30,abstain,unsupported_window_end,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,7.0,7.0,
jiufu_fe965ff4644d07_first30,ok,,"[1440, 1080, 3]",,261.0,0.6513409961685823,0.6513409961685823,0.6513409961685823,0.6168582375478927,0.5823754789272031,0.49808429118773945,3.7526109295239714,6.866043647772077,150.54021753069716,20.0,signal_available,7.0,7.0,7.0,14.0,0.0
jiufu_f6bca344b2c8ce_first30,ok,,"[1440, 1080, 3]",,261.0,0.9003831417624522,0.9003831417624522,0.9003831417624522,0.896551724137931,0.896551724137931,0.7624521072796935,1.6223167891895756,5.370786782172615,122.43730050325875,20.0,signal_available,8.0,10.0,5.0,13.0,10.0
jiufu_ce6ff507b22ee9_first30,ok,,"[1440, 1080, 3]",,261.0,0.789272030651341,0.789272030651341,0.789272030651341,0.7777777777777778,0.7624521072796935,0.3831417624521073,7.754564519973947,7.088282727822463,161.14687383175803,20.0,signal_available,6.0,13.0,5.0,11.0,16.0
jiufu_075ed4d93c9959_first30,ok,,"[1440, 1080, 3]",,261.0,0.6551724137931034,0.6513409961685823,0.42911877394636017,0.5823754789272031,0.3486590038314176,0.5134099616858238,1.5108317124150688,5.042425878348496,148.779520713455,20.0,signal_available,6.0,3.0,5.0,11.0,4.0
jiufu_234cbf6b627421_first30,ok,,"[1440, 1080, 3]",,261.0,0.09578544061302682,0.09578544061302682,0.09578544061302682,0.04597701149425287,0.0,0.04597701149425287,3.6140626690256674,2.4130089060926565,111.46456871062284,20.0,signal_available,3.0,1.0,17.0,20.0,32.0
jiufu_1dc98a0ed074ec_first30,ok,,"[1440, 1080, 3]",,261.0,0.16475095785440613,0.16475095785440613,0.16475095785440613,0.13026819923371646,0.09961685823754789,0.11494252873563218,2.089772160816082,1.9080355242768512,85.56531664562434,20.0,signal_available,,,,,
jiufu_0f85cab7ac58ae_first30,ok,,"[1440, 1080, 3]",,261.0,0.8659003831417624,0.8659003831417624,0.8659003831417624,0.7394636015325671,0.6781609195402298,0.5210727969348659,5.488362228243023,2.7897841002109445,116.76406919257896,20.0,signal_available,11.0,3.0,5.0,16.0,4.0
jiufu_55441b4c6fe974_first30,ok,,"[1440, 1080, 3]",R3-24,261.0,0.7547892720306514,0.7547892720306514,0.7394636015325671,0.6973180076628352,0.4482758620689655,0.6015325670498084,4.27284821060757,4.986705443863922,154.1626313595271,20.0,signal_available,4.0,9.0,8.0,12.0,2.0
jiufu_d074036ef96d31_first30,ok,,"[1440, 1080, 3]",,261.0,0.5900383141762452,0.5900383141762452,0.5862068965517241,0.5632183908045977,0.5019157088122606,0.4444444444444444,6.357770371080054,3.029865288892438,174.2416421215722,20.0,signal_available,8.0,7.0,5.0,13.0,4.0
jiufu_cdaa16888fda03_first30,ok,,"[1440, 1080, 3]",,261.0,0.4061302681992337,0.4061302681992337,0.4061302681992337,0.32567049808429116,0.31417624521072796,0.16091954022988506,2.763962969724382,5.308466889626743,136.12556961337802,20.0,signal_available,2.0,7.0,7.0,9.0,0.0
jiufu_b7ed63dc0d8295_first30,ok,,"[1440, 1080, 3]",,261.0,0.9080459770114943,0.9080459770114943,0.9080459770114943,0.842911877394636,0.8275862068965517,0.3793103448275862,2.5182849128590234,4.018228771895263,136.35431523909668,20.0,signal_available,4.0,11.0,7.0,11.0,8.0
jiufu_7f3b12c4283ff8_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,11.0,11.0,
jiufu_36d04432159cdf_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,10.0,10.0,
jiufu_e47f27f9b4fe1b_first30,ok,,"[1440, 1080, 3]",,261.0,0.23371647509578544,0.23371647509578544,0.2260536398467433,0.06896551724137931,0.05363984674329502,0.038314176245210725,4.92956704512094,3.1959389775959757,179.63027642292772,20.0,signal_available,,,,,
jiufu_9ddfe0afe06424_first30,ok,,"[1440, 1080, 3]",,261.0,0.7701149425287356,0.7701149425287356,0.7701149425287356,0.7432950191570882,0.3218390804597701,0.7011494252873564,5.899915487255953,3.2775890384383253,130.1072392728362,20.0,signal_available,7.0,6.0,8.0,15.0,4.0
jiufu_7beb44b12a5f36_first30,abstain,long_timestamp_gap,"[1440, 1080, 3]",,,,,,,,,,,,,timestamp_sampling,0.0,0.0,8.0,8.0,
