frame_id,video_group,group_id,label,x,y,in_image,has_nose_box,inside_nose_box
bs200794_frame_000000,bs200794,0,right_nostril,562.0,655.0,True,True,True
bs200794_frame_000003,bs200794,0,left_nostril,721.0,655.0,True,True,True
bs200794_frame_000003,bs200794,0,right_nostril,563.0,656.0,True,True,True
bs200794_frame_000006,bs200794,0,left_nostril,721.0,653.0,True,True,True
bs200794_frame_000006,bs200794,0,right_nostril,563.0,653.0,True,True,True
bs200794_frame_000009,bs200794,0,left_nostril,722.0,654.0,True,True,True
bs200794_frame_000009,bs200794,0,right_nostril,563.0,655.0,True,True,True
bs200794_frame_000012,bs200794,0,left_nostril,723.0,655.0,True,True,True
bs200794_frame_000012,bs200794,0,right_nostril,564.0,656.0,True,True,True
bs200794_frame_000015,bs200794,0,left_nostril,721.0,654.0,True,True,True
bs200794_frame_000015,bs200794,0,right_nostril,562.0,655.0,True,True,True
bs200794_frame_000018,bs200794,0,left_nostril,721.0,653.0,True,True,True
bs200794_frame_000018,bs200794,0,right_nostril,561.0,655.0,True,True,True
bs200794_frame_000021,bs200794,0,left_nostril,721.0,653.0,True,True,True
bs200794_frame_000021,bs200794,0,right_nostril,562.0,655.0,True,True,True
bs200794_frame_000024,bs200794,0,left_nostril,722.0,653.0,True,True,True
bs200794_frame_000024,bs200794,0,right_nostril,562.0,655.0,True,True,True
bs200794_frame_000027,bs200794,0,left_nostril,724.0,654.0,True,True,True
bs200794_frame_000027,bs200794,0,right_nostril,563.0,655.0,True,True,True
bs200794_frame_000030,bs200794,0,left_nostril,728.0,653.0,True,True,True
bs200794_frame_000030,bs200794,0,right_nostril,566.0,656.0,True,True,True
bs200794_frame_000033,bs200794,0,left_nostril,727.0,654.0,True,True,True
bs200794_frame_000033,bs200794,0,right_nostril,565.0,655.0,True,True,True
bs200794_frame_000036,bs200794,0,left_nostril,724.0,653.0,True,True,True
bs200794_frame_000036,bs200794,0,right_nostril,568.0,653.0,True,True,True
bs200794_frame_000039,bs200794,0,left_nostril,724.0,655.0,True,True,True
bs200794_frame_000039,bs200794,0,right_nostril,565.0,655.0,True,True,True
bs200794_frame_000042,bs200794,0,left_nostril,719.0,663.0,True,True,True
bs200794_frame_000042,bs200794,0,right_nostril,554.0,664.0,True,True,True
bs200794_frame_000045,bs200794,0,left_nostril,702.0,671.0,True,True,True
bs200794_frame_000045,bs200794,0,right_nostril,546.0,668.0,True,True,True
bs200794_frame_000048,bs200794,0,left_nostril,688.0,683.0,True,True,True
bs200794_frame_000048,bs200794,0,right_nostril,529.0,684.0,True,True,True
bs200794_frame_000051,bs200794,0,left_nostril,689.0,681.0,True,True,True
bs200794_frame_000051,bs200794,0,right_nostril,533.0,677.0,True,True,True
bs200794_frame_000054,bs200794,0,left_nostril,690.0,684.0,True,True,True
bs200794_frame_000054,bs200794,0,right_nostril,530.0,683.0,True,True,True
bs200794_frame_000057,bs200794,0,left_nostril,692.0,687.0,True,True,True
bs200794_frame_000057,bs200794,0,right_nostril,532.0,684.0,True,True,True
bs200794_frame_000060,bs200794,0,left_nostril,694.0,686.0,True,True,True
bs200794_frame_000060,bs200794,0,right_nostril,534.0,687.0,True,True,True
bs200794_frame_000063,bs200794,0,left_nostril,689.0,687.0,True,True,True
bs200794_frame_000063,bs200794,0,right_nostril,534.0,684.0,True,True,True
bs200794_frame_000066,bs200794,0,left_nostril,686.0,684.0,True,True,True
bs200794_frame_000066,bs200794,0,right_nostril,531.0,682.0,True,True,True
bs200794_frame_000069,bs200794,0,left_nostril,691.0,686.0,True,True,True
bs200794_frame_000069,bs200794,0,right_nostril,531.0,686.0,True,True,True
bs200794_frame_000072,bs200794,0,left_nostril,697.0,692.0,True,True,True
bs200794_frame_000072,bs200794,0,right_nostril,530.0,697.0,True,True,True
bs200794_frame_000075,bs200794,0,left_nostril,695.0,708.0,True,True,True
bs200794_frame_000075,bs200794,0,right_nostril,538.0,709.0,True,True,True
bs200794_frame_000078,bs200794,0,left_nostril,690.0,714.0,True,True,True
bs200794_frame_000078,bs200794,0,right_nostril,529.0,715.0,True,True,True
bs200794_frame_000081,bs200794,0,left_nostril,689.0,721.0,True,True,True
bs200794_frame_000081,bs200794,0,right_nostril,531.0,720.0,True,True,True
bs200794_frame_000084,bs200794,0,left_nostril,699.0,718.0,True,True,True
bs200794_frame_000084,bs200794,0,right_nostril,543.0,717.0,True,True,True
bs200794_frame_000087,bs200794,0,left_nostril,699.0,716.0,True,True,True
bs200794_frame_000087,bs200794,0,right_nostril,545.0,712.0,True,True,True
bs210974_frame_000000,bs210974,0,left_nostril,677.0,434.0,True,True,True
bs210974_frame_000000,bs210974,0,right_nostril,508.0,430.0,True,True,True
bs210974_frame_000003,bs210974,0,left_nostril,581.0,441.0,True,True,True
bs210974_frame_000003,bs210974,0,right_nostril,409.0,438.0,True,True,True
bs210974_frame_000006,bs210974,0,left_nostril,562.0,462.0,True,True,True
bs210974_frame_000006,bs210974,0,right_nostril,389.0,459.0,True,True,True
bs210974_frame_000009,bs210974,0,left_nostril,556.0,470.0,True,True,True
bs210974_frame_000009,bs210974,0,right_nostril,386.0,466.0,True,True,True
bs210974_frame_000012,bs210974,0,left_nostril,557.0,467.0,True,True,True
bs210974_frame_000012,bs210974,0,right_nostril,388.0,465.0,True,True,True
bs210974_frame_000015,bs210974,0,left_nostril,552.0,469.0,True,True,True
bs210974_frame_000015,bs210974,0,right_nostril,386.0,466.0,True,True,True
bs210974_frame_000018,bs210974,0,left_nostril,540.0,472.0,True,True,True
bs210974_frame_000018,bs210974,0,right_nostril,372.0,469.0,True,True,True
bs210974_frame_000021,bs210974,0,left_nostril,535.0,461.0,True,True,True
bs210974_frame_000021,bs210974,0,right_nostril,369.0,457.0,True,True,True
bs210974_frame_000024,bs210974,0,left_nostril,527.0,465.0,True,True,True
bs210974_frame_000024,bs210974,0,right_nostril,367.0,461.0,True,True,True
bs210974_frame_000027,bs210974,0,left_nostril,523.0,467.0,True,True,True
bs210974_frame_000027,bs210974,0,right_nostril,361.0,460.0,True,True,True
bs210974_frame_000030,bs210974,0,left_nostril,523.0,464.0,True,True,True
bs210974_frame_000030,bs210974,0,right_nostril,356.0,460.0,True,True,True
bs210974_frame_000033,bs210974,0,left_nostril,518.0,457.0,True,True,True
bs210974_frame_000033,bs210974,None,right_nostril,351.2903225806451,454.67741935483866,True,False,False
bs210974_frame_000036,bs210974,0,left_nostril,513.0,459.0,True,True,True
bs210974_frame_000036,bs210974,None,right_nostril,357.741935483871,457.9032258064516,True,False,False
bs210974_frame_000039,bs210974,0,left_nostril,515.0,452.0,True,True,True
bs210974_frame_000039,bs210974,0,right_nostril,357.0,446.0,True,True,True
bs210974_frame_000042,bs210974,0,left_nostril,510.0,445.0,True,True,True
bs210974_frame_000042,bs210974,0,right_nostril,353.0,441.0,True,True,True
bs210974_frame_000045,bs210974,0,left_nostril,516.0,445.0,True,True,True
bs210974_frame_000045,bs210974,0,right_nostril,360.0,441.0,True,True,True
bs210974_frame_000048,bs210974,0,left_nostril,521.0,432.0,True,True,True
bs210974_frame_000048,bs210974,0,right_nostril,358.0,427.0,True,True,True
bs210974_frame_000051,bs210974,0,left_nostril,519.0,454.0,True,True,True
bs210974_frame_000051,bs210974,0,right_nostril,359.0,448.0,True,True,True
bs210974_frame_000054,bs210974,0,left_nostril,566.0,414.0,True,True,True
bs210974_frame_000054,bs210974,0,right_nostril,404.0,414.0,True,True,True
bs210974_frame_000057,bs210974,0,left_nostril,629.0,415.0,True,True,True
bs210974_frame_000057,bs210974,0,right_nostril,459.0,411.0,True,True,True
bs210974_frame_000060,bs210974,0,left_nostril,641.0,412.0,True,True,True
bs210974_frame_000060,bs210974,0,right_nostril,480.0,411.0,True,True,True
bs210974_frame_000063,bs210974,0,left_nostril,640.0,409.0,True,True,True
bs210974_frame_000063,bs210974,0,right_nostril,484.0,407.0,True,True,True
bs210974_frame_000066,bs210974,0,left_nostril,638.0,412.0,True,True,True
bs210974_frame_000066,bs210974,0,right_nostril,484.0,411.0,True,True,True
bs210974_frame_000069,bs210974,0,left_nostril,646.0,414.0,True,True,True
bs210974_frame_000069,bs210974,0,right_nostril,487.0,412.0,True,True,True
bs210974_frame_000072,bs210974,0,left_nostril,643.0,413.0,True,True,True
bs210974_frame_000072,bs210974,0,right_nostril,485.0,411.0,True,True,True
bs210974_frame_000075,bs210974,0,left_nostril,644.0,413.0,True,True,True
bs210974_frame_000075,bs210974,0,right_nostril,487.0,411.0,True,True,True
bs210974_frame_000078,bs210974,0,left_nostril,650.0,408.0,True,True,True
bs210974_frame_000078,bs210974,0,right_nostril,488.0,408.0,True,True,True
bs210984_frame_000000,bs210984,0,left_nostril,746.0,318.0,True,True,True
bs210984_frame_000000,bs210984,0,right_nostril,582.0,322.0,True,True,True
bs210984_frame_000003,bs210984,0,left_nostril,633.0,291.0,True,True,True
bs210984_frame_000003,bs210984,0,right_nostril,470.0,291.0,True,True,True
bs210984_frame_000006,bs210984,0,left_nostril,459.0,284.0,True,True,True
bs210984_frame_000006,bs210984,0,right_nostril,293.0,286.0,True,True,True
bs210984_frame_000009,bs210984,0,left_nostril,295.0,265.0,True,True,True
bs210984_frame_000012,bs210984,0,left_nostril,272.0,221.0,True,True,True
bs210984_frame_000015,bs210984,0,left_nostril,275.0,256.0,True,True,True
bs210984_frame_000018,bs210984,0,left_nostril,313.0,245.0,True,True,True
bs210984_frame_000021,bs210984,0,left_nostril,293.0,239.0,True,True,True
bs210984_frame_000021,bs210984,0,right_nostril,145.0,248.0,True,True,True
bs210984_frame_000024,bs210984,0,left_nostril,275.0,233.0,True,True,True
bs210984_frame_000027,bs210984,0,left_nostril,278.0,221.0,True,True,True
bs210984_frame_000027,bs210984,0,right_nostril,131.0,221.0,True,True,True
bs210984_frame_000030,bs210984,0,left_nostril,277.0,242.0,True,True,True
bs210984_frame_000033,bs210984,0,left_nostril,278.0,219.0,True,True,True
bs210984_frame_000033,bs210984,0,right_nostril,138.0,224.0,True,True,True
bs210984_frame_000036,bs210984,0,left_nostril,267.0,215.0,True,True,True
bs210984_frame_000039,bs210984,0,left_nostril,260.0,211.0,True,True,True
bs210984_frame_000042,bs210984,0,left_nostril,265.0,200.0,True,True,True
bs210984_frame_000042,bs210984,0,right_nostril,125.0,210.0,True,True,True
bs210984_frame_000045,bs210984,0,left_nostril,274.0,216.0,True,True,True
bs210984_frame_000048,bs210984,0,left_nostril,264.0,194.0,True,True,True
bs210984_frame_000048,bs210984,0,right_nostril,122.0,196.0,True,True,True
bs210984_frame_000051,bs210984,0,left_nostril,262.0,199.0,True,True,True
bs210984_frame_000054,bs210984,0,left_nostril,280.0,190.0,True,True,True
bs210984_frame_000054,bs210984,0,right_nostril,135.0,193.0,True,True,True
bs210984_frame_000057,bs210984,0,left_nostril,320.0,203.0,True,True,True
bs210984_frame_000057,bs210984,0,right_nostril,177.0,207.0,True,True,True
bs210984_frame_000060,bs210984,0,left_nostril,297.0,203.0,True,True,True
bs210984_frame_000060,bs210984,0,right_nostril,149.0,207.0,True,True,True
bs210984_frame_000063,bs210984,0,left_nostril,300.0,214.0,True,True,True
bs210984_frame_000063,bs210984,0,right_nostril,153.0,212.0,True,True,True
bs210984_frame_000066,bs210984,0,left_nostril,280.0,220.0,True,True,True
bs210984_frame_000069,bs210984,0,left_nostril,311.0,233.0,True,True,True
bs210984_frame_000072,bs210984,0,left_nostril,288.0,230.0,True,True,True
bs210984_frame_000072,bs210984,0,right_nostril,140.0,231.0,True,True,True
bs210984_frame_000075,bs210984,0,left_nostril,292.0,246.0,True,True,True
bs210984_frame_000078,bs210984,0,left_nostril,289.0,241.0,True,True,True
bs211046_frame_000000,bs211046,0,left_nostril,688.0,786.0,True,True,True
bs211046_frame_000000,bs211046,0,right_nostril,563.0,785.0,True,True,True
bs211046_frame_000003,bs211046,0,left_nostril,691.0,786.0,True,True,True
bs211046_frame_000003,bs211046,0,right_nostril,563.0,785.0,True,True,True
bs211046_frame_000006,bs211046,0,left_nostril,695.0,784.0,True,True,True
bs211046_frame_000006,bs211046,0,right_nostril,569.0,783.0,True,True,True
bs211046_frame_000009,bs211046,0,left_nostril,692.0,786.0,True,True,True
bs211046_frame_000009,bs211046,0,right_nostril,565.0,785.0,True,True,True
bs211046_frame_000012,bs211046,0,left_nostril,732.0,780.0,True,True,True
bs211046_frame_000012,bs211046,0,right_nostril,605.0,782.0,True,True,True
bs211046_frame_000015,bs211046,0,left_nostril,748.0,779.0,True,True,True
bs211046_frame_000015,bs211046,0,right_nostril,626.0,784.0,True,True,True
bs211046_frame_000018,bs211046,0,left_nostril,758.0,780.0,True,True,True
bs211046_frame_000018,bs211046,0,right_nostril,634.0,782.0,True,True,True
bs211046_frame_000021,bs211046,0,left_nostril,762.0,779.0,True,True,True
bs211046_frame_000021,bs211046,0,right_nostril,641.0,783.0,True,True,True
bs211046_frame_000024,bs211046,0,left_nostril,763.0,776.0,True,True,True
bs211046_frame_000024,bs211046,0,right_nostril,643.0,780.0,True,True,True
bs211046_frame_000027,bs211046,0,left_nostril,762.0,777.0,True,True,True
bs211046_frame_000027,bs211046,0,right_nostril,648.0,778.0,True,True,True
bs211046_frame_000030,bs211046,0,left_nostril,761.0,771.0,True,True,True
bs211046_frame_000030,bs211046,0,right_nostril,645.0,778.0,True,True,True
bs211046_frame_000033,bs211046,0,left_nostril,760.0,771.0,True,True,True
bs211046_frame_000033,bs211046,0,right_nostril,645.0,774.0,True,True,True
bs211046_frame_000036,bs211046,0,left_nostril,764.0,772.0,True,True,True
bs211046_frame_000036,bs211046,0,right_nostril,643.0,779.0,True,True,True
bs211046_frame_000039,bs211046,0,left_nostril,768.0,776.0,True,True,True
bs211046_frame_000039,bs211046,0,right_nostril,646.0,781.0,True,True,True
bs211046_frame_000042,bs211046,0,left_nostril,761.0,774.0,True,True,True
bs211046_frame_000042,bs211046,0,right_nostril,640.0,775.0,True,True,True
bs211046_frame_000045,bs211046,0,right_nostril,642.0,776.0,True,True,True
bs211046_frame_000045,bs211046,None,left_nostril,760.9677419354839,775.6451612903226,True,False,False
bs211046_frame_000048,bs211046,0,right_nostril,644.0,785.0,True,True,True
bs211046_frame_000048,bs211046,None,left_nostril,757.741935483871,783.7096774193548,True,False,False
bs211046_frame_000051,bs211046,0,right_nostril,643.0,784.0,True,True,True
bs211046_frame_000051,bs211046,None,left_nostril,764.1935483870968,782.0967741935483,True,False,False
bs211046_frame_000054,bs211046,0,left_nostril,759.0,770.0,True,True,True
bs211046_frame_000054,bs211046,0,right_nostril,637.0,780.0,True,True,True
bs211046_frame_000057,bs211046,0,left_nostril,758.0,769.0,True,True,True
bs211046_frame_000057,bs211046,0,right_nostril,640.0,778.0,True,True,True
bs211046_frame_000060,bs211046,0,left_nostril,762.0,773.0,True,True,True
bs211046_frame_000060,bs211046,0,right_nostril,638.0,786.0,True,True,True
bs211046_frame_000063,bs211046,0,left_nostril,759.0,774.0,True,True,True
bs211046_frame_000063,bs211046,0,right_nostril,633.0,782.0,True,True,True
bs211046_frame_000066,bs211046,0,left_nostril,754.0,773.0,True,True,True
bs211046_frame_000066,bs211046,0,right_nostril,635.0,778.0,True,True,True
bs211046_frame_000069,bs211046,0,left_nostril,753.0,775.0,True,True,True
bs211046_frame_000069,bs211046,0,right_nostril,634.0,781.0,True,True,True
bs211046_frame_000072,bs211046,0,left_nostril,754.0,775.0,True,True,True
bs211046_frame_000072,bs211046,0,right_nostril,634.0,778.0,True,True,True
bs211046_frame_000075,bs211046,0,left_nostril,753.0,774.0,True,True,True
bs211046_frame_000075,bs211046,0,right_nostril,633.0,778.0,True,True,True
bs211046_frame_000078,bs211046,0,left_nostril,754.0,773.0,True,True,True
bs211046_frame_000078,bs211046,0,right_nostril,633.0,777.0,True,True,True
bs211046_frame_000081,bs211046,0,left_nostril,756.0,772.0,True,True,True
bs211046_frame_000081,bs211046,0,right_nostril,635.0,777.0,True,True,True
bs211046_frame_000084,bs211046,0,left_nostril,756.0,775.0,True,True,True
bs211046_frame_000084,bs211046,0,right_nostril,630.0,777.0,True,True,True
bs211046_frame_000087,bs211046,0,left_nostril,756.0,774.0,True,True,True
bs211046_frame_000087,bs211046,0,right_nostril,631.0,779.0,True,True,True
bs211046_frame_000090,bs211046,0,left_nostril,755.0,774.0,True,True,True
bs211046_frame_000090,bs211046,0,right_nostril,632.0,777.0,True,True,True
bs211046_frame_000093,bs211046,0,left_nostril,758.0,774.0,True,True,True
bs211046_frame_000093,bs211046,0,right_nostril,634.0,774.0,True,True,True
bs211046_frame_000096,bs211046,0,left_nostril,756.0,777.0,True,True,True
bs211046_frame_000096,bs211046,0,right_nostril,635.0,778.0,True,True,True
bs211046_frame_000099,bs211046,0,left_nostril,751.0,777.0,True,True,True
bs211046_frame_000099,bs211046,0,right_nostril,643.0,776.0,True,True,True
bs211046_frame_000102,bs211046,0,left_nostril,745.0,788.0,True,True,True
bs211046_frame_000102,bs211046,0,right_nostril,637.0,800.0,True,True,True
bs211046_frame_000105,bs211046,0,left_nostril,728.0,789.0,True,True,True
bs211046_frame_000105,bs211046,0,right_nostril,603.0,787.0,True,True,True
bs211046_frame_000108,bs211046,0,left_nostril,720.0,794.0,True,True,True
bs211046_frame_000108,bs211046,0,right_nostril,603.0,797.0,True,True,True
bs211046_frame_000111,bs211046,0,left_nostril,703.0,787.0,True,True,True
bs211046_frame_000111,bs211046,0,right_nostril,604.0,792.0,True,True,True
bs211063_frame_000000,bs211063,0,left_nostril,694.0,591.0,True,True,True
bs211063_frame_000000,bs211063,0,right_nostril,584.0,592.0,True,True,True
bs211063_frame_000003,bs211063,0,left_nostril,695.0,591.0,True,True,True
bs211063_frame_000003,bs211063,0,right_nostril,584.0,592.0,True,True,True
bs211063_frame_000006,bs211063,0,left_nostril,696.0,582.0,True,True,True
bs211063_frame_000006,bs211063,0,right_nostril,583.0,582.0,True,True,True
bs211063_frame_000009,bs211063,0,left_nostril,701.0,575.0,True,True,True
bs211063_frame_000009,bs211063,0,right_nostril,587.0,576.0,True,True,True
bs211063_frame_000012,bs211063,0,left_nostril,700.0,556.0,True,True,True
bs211063_frame_000012,bs211063,0,right_nostril,590.0,557.0,True,True,True
bs211063_frame_000015,bs211063,0,left_nostril,698.0,551.0,True,True,True
bs211063_frame_000015,bs211063,0,right_nostril,594.0,553.0,True,True,True
bs211063_frame_000018,bs211063,0,left_nostril,700.0,553.0,True,True,True
bs211063_frame_000018,bs211063,0,right_nostril,594.0,552.0,True,True,True
bs211063_frame_000021,bs211063,0,left_nostril,701.0,552.0,True,True,True
bs211063_frame_000021,bs211063,0,right_nostril,591.0,554.0,True,True,True
bs211063_frame_000024,bs211063,0,left_nostril,699.0,559.0,True,True,True
bs211063_frame_000024,bs211063,0,right_nostril,587.0,560.0,True,True,True
bs211063_frame_000027,bs211063,0,left_nostril,703.0,555.0,True,True,True
bs211063_frame_000027,bs211063,0,right_nostril,591.0,558.0,True,True,True
bs211063_frame_000030,bs211063,0,left_nostril,709.0,565.0,True,True,True
bs211063_frame_000030,bs211063,0,right_nostril,595.0,568.0,True,True,True
bs211063_frame_000033,bs211063,0,left_nostril,704.0,552.0,True,True,True
bs211063_frame_000033,bs211063,0,right_nostril,591.0,555.0,True,True,True
bs211063_frame_000036,bs211063,0,left_nostril,699.0,564.0,True,True,True
bs211063_frame_000036,bs211063,0,right_nostril,589.0,564.0,True,True,True
bs211063_frame_000039,bs211063,0,left_nostril,705.0,554.0,True,True,True
bs211063_frame_000039,bs211063,0,right_nostril,592.0,558.0,True,True,True
bs211063_frame_000042,bs211063,0,left_nostril,707.0,566.0,True,True,True
bs211063_frame_000042,bs211063,0,right_nostril,592.0,569.0,True,True,True
bs211063_frame_000045,bs211063,0,left_nostril,707.0,557.0,True,True,True
bs211063_frame_000045,bs211063,0,right_nostril,592.0,562.0,True,True,True
bs211063_frame_000048,bs211063,0,left_nostril,712.0,565.0,True,True,True
bs211063_frame_000048,bs211063,0,right_nostril,598.0,569.0,True,True,True
bs211063_frame_000051,bs211063,0,left_nostril,714.0,560.0,True,True,True
bs211063_frame_000051,bs211063,0,right_nostril,601.0,562.0,True,True,True
bs211063_frame_000054,bs211063,0,left_nostril,712.0,568.0,True,True,True
bs211063_frame_000054,bs211063,0,right_nostril,599.0,569.0,True,True,True
bs211063_frame_000057,bs211063,0,left_nostril,709.0,565.0,True,True,True
bs211063_frame_000057,bs211063,0,right_nostril,601.0,566.0,True,True,True
bs211063_frame_000060,bs211063,0,left_nostril,719.0,580.0,True,True,True
bs211063_frame_000060,bs211063,0,right_nostril,612.0,582.0,True,True,True
bs211063_frame_000063,bs211063,0,left_nostril,715.0,583.0,True,True,True
bs211063_frame_000063,bs211063,0,right_nostril,606.0,585.0,True,True,True
bs211063_frame_000066,bs211063,0,left_nostril,716.0,580.0,True,True,True
bs211063_frame_000066,bs211063,0,right_nostril,610.0,581.0,True,True,True
bs211063_frame_000069,bs211063,0,left_nostril,723.0,582.0,True,True,True
bs211063_frame_000069,bs211063,0,right_nostril,619.0,582.0,True,True,True
bs211063_frame_000072,bs211063,0,left_nostril,716.0,582.0,True,True,True
bs211063_frame_000072,bs211063,0,right_nostril,604.0,584.0,True,True,True
bs211063_frame_000075,bs211063,0,left_nostril,723.0,580.0,True,True,True
bs211063_frame_000075,bs211063,0,right_nostril,611.0,582.0,True,True,True
bs211063_frame_000078,bs211063,0,left_nostril,720.0,587.0,True,True,True
bs211063_frame_000078,bs211063,0,right_nostril,607.0,588.0,True,True,True
bs211063_frame_000081,bs211063,0,left_nostril,712.0,580.0,True,True,True
bs211063_frame_000081,bs211063,0,right_nostril,603.0,582.0,True,True,True
bs211063_frame_000084,bs211063,0,left_nostril,723.0,579.0,True,True,True
bs211063_frame_000084,bs211063,0,right_nostril,611.0,580.0,True,True,True
bs211063_frame_000087,bs211063,0,left_nostril,716.0,584.0,True,True,True
bs211063_frame_000087,bs211063,0,right_nostril,609.0,585.0,True,True,True
bs211063_frame_000090,bs211063,0,left_nostril,707.0,572.0,True,True,True
bs211063_frame_000090,bs211063,0,right_nostril,599.0,573.0,True,True,True
bs211063_frame_000093,bs211063,0,left_nostril,723.0,575.0,True,True,True
bs211063_frame_000093,bs211063,0,right_nostril,609.0,579.0,True,True,True
bs211063_frame_000096,bs211063,0,left_nostril,712.0,583.0,True,True,True
bs211063_frame_000096,bs211063,0,right_nostril,603.0,586.0,True,True,True
bs211063_frame_000099,bs211063,0,left_nostril,718.0,574.0,True,True,True
bs211063_frame_000099,bs211063,0,right_nostril,607.0,579.0,True,True,True
bs3015_frame_000000,bs3015,0,left_nostril,545.0,318.0,True,True,True
bs3015_frame_000000,bs3015,0,right_nostril,395.0,316.0,True,True,True
bs3015_frame_000003,bs3015,0,left_nostril,552.0,325.0,True,True,True
bs3015_frame_000003,bs3015,0,right_nostril,397.0,328.0,True,True,True
bs3015_frame_000006,bs3015,0,left_nostril,571.0,331.0,True,True,True
bs3015_frame_000006,bs3015,0,right_nostril,411.0,328.0,True,True,True
bs3015_frame_000009,bs3015,0,left_nostril,597.0,331.0,True,True,True
bs3015_frame_000009,bs3015,0,right_nostril,442.0,332.0,True,True,True
bs3015_frame_000012,bs3015,0,left_nostril,609.0,339.0,True,True,True
bs3015_frame_000012,bs3015,0,right_nostril,448.0,331.0,True,True,True
bs3015_frame_000015,bs3015,0,left_nostril,607.0,343.0,True,True,True
bs3015_frame_000015,bs3015,0,right_nostril,444.0,337.0,True,True,True
bs3015_frame_000018,bs3015,0,left_nostril,611.0,345.0,True,True,True
bs3015_frame_000018,bs3015,0,right_nostril,450.0,341.0,True,True,True
bs3015_frame_000021,bs3015,0,left_nostril,615.0,344.0,True,True,True
bs3015_frame_000021,bs3015,0,right_nostril,452.0,339.0,True,True,True
bs3015_frame_000024,bs3015,0,left_nostril,617.0,344.0,True,True,True
bs3015_frame_000024,bs3015,0,right_nostril,457.0,340.0,True,True,True
bs3015_frame_000027,bs3015,0,left_nostril,618.0,348.0,True,True,True
bs3015_frame_000027,bs3015,0,right_nostril,457.0,342.0,True,True,True
bs3015_frame_000030,bs3015,0,left_nostril,627.0,351.0,True,True,True
bs3015_frame_000030,bs3015,0,right_nostril,460.0,349.0,True,True,True
bs3015_frame_000033,bs3015,0,left_nostril,621.0,357.0,True,True,True
bs3015_frame_000033,bs3015,0,right_nostril,468.0,358.0,True,True,True
bs3015_frame_000036,bs3015,0,left_nostril,636.0,369.0,True,True,True
bs3015_frame_000036,bs3015,0,right_nostril,471.0,372.0,True,True,True
bs3015_frame_000039,bs3015,0,left_nostril,641.0,373.0,True,True,True
bs3015_frame_000039,bs3015,0,right_nostril,479.0,377.0,True,True,True
bs3015_frame_000042,bs3015,0,left_nostril,642.0,376.0,True,True,True
bs3015_frame_000042,bs3015,0,right_nostril,482.0,377.0,True,True,True
bs3015_frame_000045,bs3015,0,left_nostril,645.0,378.0,True,True,True
bs3015_frame_000045,bs3015,0,right_nostril,484.0,376.0,True,True,True
bs3015_frame_000048,bs3015,0,left_nostril,645.0,378.0,True,True,True
bs3015_frame_000048,bs3015,0,right_nostril,487.0,375.0,True,True,True
bs3015_frame_000051,bs3015,0,left_nostril,651.0,379.0,True,True,True
bs3015_frame_000051,bs3015,0,right_nostril,491.0,373.0,True,True,True
bs3015_frame_000054,bs3015,0,left_nostril,656.0,376.0,True,True,True
bs3015_frame_000054,bs3015,0,right_nostril,493.0,374.0,True,True,True
bs3015_frame_000057,bs3015,0,left_nostril,656.0,376.0,True,True,True
bs3015_frame_000057,bs3015,0,right_nostril,494.0,376.0,True,True,True
bs3015_frame_000060,bs3015,0,left_nostril,656.0,376.0,True,True,True
bs3015_frame_000060,bs3015,0,right_nostril,494.0,375.0,True,True,True
bs3015_frame_000063,bs3015,0,left_nostril,655.0,369.0,True,True,True
bs3015_frame_000063,bs3015,0,right_nostril,499.0,369.0,True,True,True
bs3015_frame_000066,bs3015,0,left_nostril,656.0,370.0,True,True,True
bs3015_frame_000066,bs3015,0,right_nostril,494.0,363.0,True,True,True
bs3015_frame_000069,bs3015,0,left_nostril,660.0,374.0,True,True,True
bs3015_frame_000069,bs3015,0,right_nostril,495.0,373.0,True,True,True
bs3015_frame_000072,bs3015,0,left_nostril,658.0,377.0,True,True,True
bs3015_frame_000072,bs3015,0,right_nostril,495.0,376.0,True,True,True
bs3015_frame_000075,bs3015,0,left_nostril,657.0,379.0,True,True,True
bs3015_frame_000075,bs3015,0,right_nostril,494.0,378.0,True,True,True
bs3015_frame_000078,bs3015,0,left_nostril,659.0,379.0,True,True,True
bs3015_frame_000078,bs3015,0,right_nostril,497.0,379.0,True,True,True
bs3015_frame_000081,bs3015,0,left_nostril,659.0,377.0,True,True,True
bs3015_frame_000081,bs3015,0,right_nostril,497.0,378.0,True,True,True
bs3015_frame_000084,bs3015,0,left_nostril,664.0,379.0,True,True,True
bs3015_frame_000084,bs3015,0,right_nostril,502.0,381.0,True,True,True
bs3015_frame_000087,bs3015,0,left_nostril,663.0,380.0,True,True,True
bs3015_frame_000087,bs3015,0,right_nostril,501.0,384.0,True,True,True
bs450_frame_000000,bs450,0,left_nostril,644.0,813.0,True,True,True
bs450_frame_000000,bs450,0,right_nostril,497.0,813.0,True,True,True
bs450_frame_000003,bs450,0,left_nostril,661.0,774.0,True,True,True
bs450_frame_000003,bs450,0,right_nostril,501.0,771.0,True,True,True
bs450_frame_000006,bs450,0,left_nostril,639.0,729.0,True,True,True
bs450_frame_000006,bs450,0,right_nostril,483.0,730.0,True,True,True
bs450_frame_000009,bs450,0,left_nostril,648.0,725.0,True,True,True
bs450_frame_000009,bs450,0,right_nostril,499.0,723.0,True,True,True
bs450_frame_000012,bs450,0,left_nostril,688.0,692.0,True,True,True
