file_id,source_path,date_from_name,cow_token_unverified,session_token,include_in_test,yolo_training_exposure,yolo_exposure_evidence,rr_tuning_exposure,rr_result_viewing_exposure,cow_identity_verified,verified_cow_id,modality_verified,duplicate_identity_reviewed,reviewer,review_date,notes,exposure_evidence
jiufu_46aefc048b6969,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095513-989.MP4,20240803,989,20240803T095513_989,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_f19803e664a7cb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095912-A1022198.MP4,20240803,A1022198,20240803T095912_A1022198,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_ca838441c991bb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100248-1634.MP4,20240803,1634,20240803T100248_1634,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_fc574ca4aa0e22,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100437-639.MP4,20240803,639,20240803T100437_639,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_366cb8600d5450,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100819-1469.MP4,20240803,1469,20240803T100819_1469,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_a72be27aa4d574,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101007-546.MP4,20240803,546,20240803T101007_546,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_3c840580af889d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101133-882.MP4,20240803,882,20240803T101133_882,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_cc8f24e9070eb6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101522-677.MP4,20240803,677,20240803T101522_677,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_658fffa214f378,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085308-606.MP4,20240804,606,20240804T085308_606,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_9fc4ab4ff20989,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085751-913.MP4,20240804,913,20240804T085751_913,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_080c7e20b51912,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090336-716.MP4,20240804,716,20240804T090336_716,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_4a28bba3529d28,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090706-674.MP4,20240804,674,20240804T090706_674,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_a005ae733f6503,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090918-664.MP4,20240804,664,20240804T090918_664,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_8f5bef5fd5a268,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091409-608.MP4,20240804,608,20240804T091409_608,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_1f9c8c3925bc30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091622-A1022186.MP4,20240804,A1022186,20240804T091622_A1022186,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_14d4ade8b6206e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092029-619.MP4,20240804,619,20240804T092029_619,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_b7b6bd430c8fe7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092241-719.MP4,20240804,719,20240804T092241_719,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_2b9099fd06d9e1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,20240804,678,20240804T092512_678,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_370ef65c280bd7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,20240804,A1022249,20240804T092832_A1022249,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_638ea7f2298781,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093751-1425.MP4,20240804,1425,20240804T093751_1425,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_931fb29cee6b4b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,20240804,880,20240804T093919_880,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_b01f0755dc6a1f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,20240804,639,20240804T095921_639,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_f242385ce55e15,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,20240805,1436,20240805T085705_1436,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_f920435ef76ec4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,20240805,1428,20240805T085918_1428,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_d37cd7a2cec816,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090249-668.MP4,20240805,668,20240805T090249_668,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_7f52d294468aa5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,20240805,1398,20240805T090618_1398,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_fdd90da34c7a97,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090842-611.MP4,20240805,611,20240805T090842_611,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_11acdc6d1c6ccc,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,20240805,987,20240805T091106_987,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_cc60214ff2d564,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,20240805,1308,20240805T091342_1308,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_f23fd2fe9eb848,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,20240805,1618,20240805T091607_1618,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_766cc912612d8c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091746-1066.MP4,20240805,1066,20240805T091746_1066,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_19e995b0eca6a3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092111-1048.MP4,20240805,1048,20240805T092111_1048,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_126bdac0bd036b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,20240805,1630,20240805T092258_1630,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_c6e5a206ad0c30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,20240805,A1021178,20240805T092514_A1021178,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_0f7af9c769fda5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,20240805,508,20240805T093404_508,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_42402108cd09a9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,20240805,A1021154,20240805T093703_A1021154,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_a97a8ff157139f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,20240805,1631,20240805T093942_1631,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_a45d837f891e44,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,20240805,605,20240805T094241_605,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_3a993354ebd1c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,20240805,1634,20240805T094536_1634,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_2320c69c168a7a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094737-677.MP4,20240805,677,20240805T094737_677,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_13f838ff73e069,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,20240805,683,20240805T094901_683,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_34e5b460466c18,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092243-664.MP4,20240806,664,20240806T092243_664,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_7388b7efc8afb3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,20240806,608,20240806T092522_608,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_cbc238aa9bbc71,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092739-A1022249.MP4,20240806,A1022249,20240806T092739_A1022249,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_2fdd36fbe9a8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,20240806,A1022253,20240806T093117_A1022253,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_ef58cd171d4783,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,20240806,691,20240806T093312_691,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_96dfaf729ad3d4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093647-A1022251.MP4,20240806,A1022251,20240806T093647_A1022251,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_dfa58f3a711e47,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,20240806,638,20240806T094722_638,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_a1ceaa6025ff79,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,20240806,1604,20240806T095344_1604,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_376f61387ab710,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095550-1631.MP4,20240806,1631,20240806T095550_1631,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_f6508f398bcf0f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095740-373.MP4,20240806,373,20240806T095740_373,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_9a1c40cbb80bb1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,20240806,588,20240806T100037_588,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_161f93bfffbe11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,20240806,1437,20240806T101019_1437,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_014c9b6a274fed,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,20240806,372,20240806T101202_372,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_028724ccc9868d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,20240807,1010,20240807T091951_1010,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_0c053f837a8b23,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,20240807,1136,20240807T093200_1136,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_8f6eabd7f2cb6e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,20240807,868,20240807T095732_868,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_21b4c4c26061d0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,20240807,1646,20240807T100445_1646,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_37333d1afc0ec2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,20240807,1518,20240807T100844_1518,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_1ededf79f4d325,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T085842-1129.MP4,20240808,1129,20240808T085842_1129,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_b273cec8024eb2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,20240808,878,20240808T090641_878,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_d1a9a7ab944633,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,20240808,961,20240808T090921_961,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_908496549f5b42,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,20240808,A1022182,20240808T091118_A1022182,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_d3820405b5afe2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091352-887.MP4,20240808,887,20240808T091352_887,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_04fd6f8dc56a73,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,20240808,165,20240808T091631_165,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_440a29cebcae1c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,20240808,1487,20240808T092827_1487,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_8538e6e6160d83,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093122-810.MP4,20240808,810,20240808T093122_810,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_e2821e37ff899d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,20240808,281,20240808T093557_281,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_b80d393ca25ef8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,20240808,1165,20240808T093904_1165,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_adb9b6776eb349,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,20240808,869,20240808T094238_869,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_8fea3748e16a76,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085241-1048.MP4,20240809,1048,20240809T085241_1048,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_d837d576df8e43,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,20240809,1539,20240809T085513_1539,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_281bc808f4d3ff,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085749-A1022182.MP4,20240809,A1022182,20240809T085749_A1022182,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_bb78a10aeab6d5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090150-1414.MP4,20240809,1414,20240809T090150_1414,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_4206de92a27bce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,20240809,1539,20240809T090347_1539,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_6a5dbf528731c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090911-649.MP4,20240809,649,20240809T090911_649,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_ed27d896cd2a66,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092018-608.MP4,20240809,608,20240809T092018_608,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_004d48d055c457,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092534-710.MP4,20240809,710,20240809T092534_710,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_43743cb152c168,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,20240809,1022249,20240809T093503_1022249,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_d7498380edb383,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,20240809,719,20240809T093825_719,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_512d98136d6412,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,20240809,A1022251,20240809T094601_A1022251,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_7b10e1dbd08a03,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094835-A1022259.MP4,20240809,A1022259,20240809T094835_A1022259,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_1b1d8d9b6faec7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,20240810,1823,20240810T085516_1823,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
