file_id,farm,path,relative_path,bytes,sampled_fingerprint,sha256_full,date_from_name,time_from_name,cow_token,cow_identity_verified,session_token,modality_hint,modality_verified,opens,fps_metadata,frames_metadata,duration_seconds_metadata,width,height,known_development_session,known_development_cow,yolo_training_exposure,rr_tuning_exposure_review,rr_result_viewing_exposure_review,candidate_role,eligible_independent_test,sampled_duplicate_group_size
lindian_365eff62a1861c,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211030.MP4,all_can_use\ns211030.MP4,1687228,bced4241569b46a50629cbabf542c7d89890af2e9de094b93371f143d50963e4,,,,,,ns211030,unknown,,True,8.65741456625947,116,13.398919401652156,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_a67d18198c8747,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211095.MP4,all_can_use\ns211095.MP4,1497799,667cb624a2d67d909b02d412f102bdacc2421b07e69f4407175440524bb11066,,,,,,ns211095,unknown,,True,8.661470142345411,97,11.199022614622058,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_2c3cda355bdbf1,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211117.MP4,all_can_use\ns211117.MP4,1258548,d8f1cacfcd40c6034eca971fac9175a5ac7da355ec3b1f075e6151461240ae16,,,,,,ns211117,unknown,,True,8.757979308826766,81,9.24870876531574,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_fa5a8d2792b087,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211146.MP4,all_can_use\ns211146.MP4,1166814,8735599029a3c2db42737389c46b0d1bfa6c0245c78ad4314f9aa6812fb81f79,,,,,,ns211146,unknown,,True,8.608271375464684,81,9.409554655870446,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_ef7fc3abb7254d,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211154.MP4,all_can_use\ns211154.MP4,1725596,c47de4e329061985f7f349ae93cf9f82b7064e106433c65ddc0de64d3679369b,,,,,,ns211154,unknown,,True,8.592026307283689,117,13.617276741903828,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_7363b4163be0c8,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns5364.MP4,all_can_use\ns5364.MP4,1538217,6f6bb238a07b2ff962f89b6dcd2cd348b76342a8443237fa2ea81794a090ed7b,,,,,,ns5364,unknown,,True,8.677450047573739,88,10.141228070175439,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_274945e1308bdf,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs16110159.MP4,all_can_use\zs16110159.MP4,1735902,a4a07f4e7fdeda774d7540bee1e72c030772a063994de27d9b1baac9451e78f4,,,,,,zs16110159,unknown,,True,8.572042779599075,123,14.348971786833857,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_e0b33befe765f4,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs16110577.MP4,all_can_use\zs16110577.MP4,1131568,207cc0b4ca72dae0193666e688902e05053d842d92841d25c06eb655aff4a067,,,,,,zs16110577,unknown,,True,8.644624874307755,71,8.213196180555554,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_8cb0863b173454,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs170053.MP4,all_can_use\zs170053.MP4,1525677,6425a7c2fe37913637b0642da7ef0a7df6135a3e1885079ff421f83580c1777e,,,,,,zs170053,unknown,,True,8.651045197222578,114,13.177598475222364,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c5c1eda8fa3bfb,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs170065.MP4,all_can_use\zs170065.MP4,1701522,97e688927085f8945a849343ee1cfc233538454b484e87731e1f962c72dd0ed5,,,,,,zs170065,unknown,,True,8.663202315767446,115,13.274537037037039,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_ccdcea75700841,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs170236.MP4,all_can_use\zs170236.MP4,1580338,ee1441a46b60724ef9dd1e43cb46b5ed9b5545d021c69bbaf186a404d054ff2b,,,,,,zs170236,unknown,,True,8.771813240121743,106,12.084160606060605,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_a156504a1709ac,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs170416.MP4,all_can_use\zs170416.MP4,2006845,99a50012194855b939feff440d8bd806a2939cdf04076ddab27a8a0c40dd87dc,,,,,,zs170416,unknown,,True,8.653175157013258,122,14.098870967741936,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_2a08ade59881bc,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs170419.MP4,all_can_use\zs170419.MP4,2140871,003ce84080372bf8c46630ee48e51048ef2363ecb2f400eb01492ad9fd2c56c8,,,,,,zs170419,unknown,,True,8.7453340443361,143,16.351576655052266,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_908aa7efa39ddc,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs170554.MP4,all_can_use\zs170554.MP4,1499021,08febb0d610531a8a7e36a59b415866066752024fa408da0e9fd1ba8bf489d8b,,,,,,zs170554,unknown,,True,8.67618035524518,114,13.139422572178479,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_08c667cbf19acf,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs179187.MP4,all_can_use\zs179187.MP4,1805030,8e979b05b31ba5f52cf8536e848bc50b24a5e458c03fd6b4b99a9c0587339a93,,,,,,zs179187,unknown,,True,8.664103449106218,132,15.235275152862702,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_2b876bfe6c5bac,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs190621.MP4,all_can_use\zs190621.MP4,1308426,9b7eeea19cee1512234c311415c48af19af4a4533a900cd2a513c162c0fb5635,,,,,,zs190621,unknown,,True,8.673076412313087,89,10.261641402541724,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_af2d1c2414e131,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs197000.MP4,all_can_use\zs197000.MP4,1593426,91eb885d9c7ee6a45370ae52a576fae2f9e8f7ab60172faf7cb97bf6d416154d,,,,,,zs197000,unknown,,True,8.617616452187889,107,12.416426351028218,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_1d129875cfbc9c,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs200751.MP4,all_can_use\zs200751.MP4,1187528,4ffc27e65e748bddd2a5c2c5c3409001fc2cdfad126f993b77c1102551261ada,,,,,,zs200751,unknown,,True,8.632642833277648,87,10.078026124818576,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_f717c307896518,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs200783.MP4,all_can_use\zs200783.MP4,1946002,5133df18c19166126aaecb5af59d121a32acdec585081f287f4891a7017280dd,,,,,,zs200783,unknown,,True,8.601292284302547,140,16.276623950508174,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_9e2d57e55bbe51,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs200796.MP4,all_can_use\zs200796.MP4,1596287,7ac39177eb28c3c14907a9f8bd7b83ea8fd0fcbc7854e9274f7f6b78f6000e46,,,,,,zs200796,unknown,,True,8.7384865257624,108,12.3591195891416,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_ec693911274e4a,lindian,E:\real\use_code\林甸红外视频\all_can_use\zs211062.MP4,all_can_use\zs211062.MP4,2306363,df134743f62e994379eb73a8c36155a714cd605fea4d918ab84efacda1593059,,,,,,zs211062,unknown,,True,8.620919773683447,140,16.23956650511578,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_4d04b34e18aa76,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101222n211131.MP4,归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101222n211131.MP4,176,cf1bbcd72e8693e9999445240060b47fbd71e3cea3ff3c079b3049f321a4c0b8,,20230811,101222,211131,,20230811T101222_211131,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_6a9c9cd60c61b8,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101459n211125.MP4,归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101459n211125.MP4,176,cf1bbcd72e8693e9999445240060b47fbd71e3cea3ff3c079b3049f321a4c0b8,,20230811,101459,211125,,20230811T101459_211125,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_283110d7120ee5,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101655n200754.MP4,归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101655n200754.MP4,176,cf1bbcd72e8693e9999445240060b47fbd71e3cea3ff3c079b3049f321a4c0b8,,20230811,101655,200754,,20230811T101655_200754,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_8fead775d32cd1,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101915n196319.MP4,归档\__MACOSX\0811\上午\一号舍高产区\._20230811T101915n196319.MP4,176,cf1bbcd72e8693e9999445240060b47fbd71e3cea3ff3c079b3049f321a4c0b8,,20230811,101915,196319,,20230811T101915_196319,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_56926fb80cb86a,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\一号舍高产区\._20230811T102109n210995.MP4,归档\__MACOSX\0811\上午\一号舍高产区\._20230811T102109n210995.MP4,176,cf1bbcd72e8693e9999445240060b47fbd71e3cea3ff3c079b3049f321a4c0b8,,20230811,102109,210995,,20230811T102109_210995,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_3aaa98dc42680e,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\一号舍高产区\._20230811T102303n200816.MP4,归档\__MACOSX\0811\上午\一号舍高产区\._20230811T102303n200816.MP4,176,cf1bbcd72e8693e9999445240060b47fbd71e3cea3ff3c079b3049f321a4c0b8,,20230811,102303,200816,,20230811T102303_200816,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_a6036f71e2b705,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T070256n16110432.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T070256n16110432.MP4,176,23f6ddd35c2b6ed1886db0ac9809757fc3611d437636b6761926dd0b114d299f,,20230811,070256,16110432,,20230811T070256_16110432,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_7264a9b154c61f,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T070518n210952.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T070518n210952.MP4,176,23f6ddd35c2b6ed1886db0ac9809757fc3611d437636b6761926dd0b114d299f,,20230811,070518,210952,,20230811T070518_210952,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_1f3eb94b5b4c57,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T070753n200870.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T070753n200870.MP4,176,23f6ddd35c2b6ed1886db0ac9809757fc3611d437636b6761926dd0b114d299f,,20230811,070753,200870,,20230811T070753_200870,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_6e8b2307222856,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T071018n179252.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T071018n179252.MP4,176,23f6ddd35c2b6ed1886db0ac9809757fc3611d437636b6761926dd0b114d299f,,20230811,071018,179252,,20230811T071018_179252,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_664a63083b8700,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T071234n211030.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T071234n211030.MP4,176,23f6ddd35c2b6ed1886db0ac9809757fc3611d437636b6761926dd0b114d299f,,20230811,071234,211030,,20230811T071234_211030,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_bea4233ed6ce07,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T071505n6527.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T071505n6527.MP4,176,23f6ddd35c2b6ed1886db0ac9809757fc3611d437636b6761926dd0b114d299f,,20230811,071505,6527,,20230811T071505_6527,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,6
lindian_8fd1303318d0f8,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072245n196653.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072245n196653.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,072245,196653,,20230811T072245_196653,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_2c78c7b92701b8,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072527n190587.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072527n190587.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,072527,190587,,20230811T072527_190587,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_274698800d5b90,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072642n211003.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072642n211003.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,072642,211003,,20230811T072642_211003,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_ec139270e82f71,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072909n211146.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T072909n211146.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,072909,211146,,20230811T072909_211146,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_0bab7564019184,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073135n210947.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073135n210947.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,073135,210947,,20230811T073135_210947,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_d758a3765108b0,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073458n211035.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073458n211035.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,073458,211035,,20230811T073458_211035,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_46679cea9eec2a,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073738n196527.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073738n196527.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,073738,196527,,20230811T073738_196527,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_28fea60c7ece9b,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073945n6527.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T073945n6527.MP4,176,766701755a1a9b1ca8e3f7127094740977dd698a358d272d7bab84bd5bf60d48,,20230811,073945,6527,,20230811T073945_6527,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,8
lindian_e523e168532424,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T082310n211158.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T082310n211158.MP4,176,4c2afd9499ba8e326375e128e500ee07a91a2b0b13fbeb0dfc3e8d5e6af9e794,,20230811,082310,211158,,20230811T082310_211158,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,5
lindian_8804dc06a6c7e1,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T082631n200792.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T082631n200792.MP4,176,4c2afd9499ba8e326375e128e500ee07a91a2b0b13fbeb0dfc3e8d5e6af9e794,,20230811,082631,200792,,20230811T082631_200792,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,5
lindian_cb55273de7ad68,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T082836n196527.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T082836n196527.MP4,176,4c2afd9499ba8e326375e128e500ee07a91a2b0b13fbeb0dfc3e8d5e6af9e794,,20230811,082836,196527,,20230811T082836_196527,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,5
lindian_e279ce09a55867,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T083203n196647.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T083203n196647.MP4,176,4c2afd9499ba8e326375e128e500ee07a91a2b0b13fbeb0dfc3e8d5e6af9e794,,20230811,083203,196647,,20230811T083203_196647,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,5
lindian_eab7c925dd6cb7,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍新产区\._20230811T083542n196647.MP4,归档\__MACOSX\0811\上午\三号舍新产区\._20230811T083542n196647.MP4,176,4c2afd9499ba8e326375e128e500ee07a91a2b0b13fbeb0dfc3e8d5e6af9e794,,20230811,083542,196647,,20230811T083542_196647,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,5
lindian_63aa41c0b5861c,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T071642n320.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T071642n320.MP4,176,f42f5bc4d8bac6826aaf855cbbda0a098b04b385fa8e672e3c973b251e08b42b,,20230811,071642,320,,20230811T071642_320,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,2
lindian_8cc1740a94d57f,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T072018n210961.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T072018n210961.MP4,176,f42f5bc4d8bac6826aaf855cbbda0a098b04b385fa8e672e3c973b251e08b42b,,20230811,072018,210961,,20230811T072018_210961,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,2
lindian_b161f7cdc2275f,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074134n210961.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074134n210961.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,074134,210961,,20230811T074134_210961,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_8293c9c263c2f1,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074304n189417.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074304n189417.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,074304,189417,,20230811T074304_189417,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_a2db66f25be219,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074453n200794.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074453n200794.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,074453,200794,,20230811T074453_200794,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_9449d3223440db,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074735n200723.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T074735n200723.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,074735,200723,,20230811T074735_200723,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_3cbc95cd85c88a,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075054n170240.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075054n170240.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,075054,170240,,20230811T075054_170240,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_d4802bf1017fb1,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075254n190543.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075254n190543.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,075254,190543,,20230811T075254_190543,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_7633f2b4b7d3e1,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075538n205256.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075538n205256.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,075538,205256,,20230811T075538_205256,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_bcdd9d62e52916,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075755n170355.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T075755n170355.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,075755,170355,,20230811T075755_170355,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_0ab5ca2b944c23,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080002n6516.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080002n6516.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,080002,6516,,20230811T080002_6516,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_b4d7f8aa01a74a,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080227n3015.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080227n3015.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,080227,3015,,20230811T080227_3015,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_fb49c5dd606335,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080448n16110463.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080448n16110463.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,080448,16110463,,20230811T080448_16110463,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_1ba5cec0d3cc70,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080640n4717.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080640n4717.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,080640,4717,,20230811T080640_4717,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_fde0bb056b3342,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080918n170071.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T080918n170071.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,080918,170071,,20230811T080918_170071,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_77d57fd130afc6,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T081148n200741.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T081148n200741.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,081148,200741,,20230811T081148_200741,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_90652e7a1c2165,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T081625n16110514.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T081625n16110514.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,081625,16110514,,20230811T081625_16110514,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
lindian_b9a9cdfec36d3d,lindian,E:\real\use_code\林甸红外视频\归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T081909n16110514.MP4,归档\__MACOSX\0811\上午\三号舍病牛区\._20230811T081909n16110514.MP4,176,c32c2bba3b001fa4aaf61a769c4ec5941dc690f9103968501ee1b459da974dee,,20230811,081909,16110514,,20230811T081909_16110514,thermal_name_hint,,False,0.0,0,,0,0,False,False,unknown,,,hold_pending_exposure_and_identity,False,18
