file_id,farm,path,relative_path,bytes,sampled_fingerprint,sha256_full,date_from_name,time_from_name,cow_token,cow_identity_verified,session_token,modality_hint,modality_verified,opens,fps_metadata,frames_metadata,duration_seconds_metadata,width,height,known_development_session,known_development_cow,yolo_training_exposure,rr_tuning_exposure_review,rr_result_viewing_exposure_review,candidate_role,eligible_independent_test,sampled_duplicate_group_size,reviewer,review_date,review_notes
lindian_caa6fe396b573b,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T084340n189556\20230808T084340n189556.MP4,0808\上午\B三舍病牛区\20230808T084340n189556\20230808T084340n189556.MP4,38521845,910a13c55aa5d30d3fd67801ab9acda90ab487ed2ad4452f3dfac2ab3e679ba9,,20230808,084340,189556,,20230808T084340_189556,thermal_name_hint,,True,8.636446265968171,2613,302.555,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_7928f88123b129,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T085434n16110514\20230808T085434n16110514.MP4,0808\上午\B三舍病牛区\20230808T085434n16110514\20230808T085434n16110514.MP4,22973847,4d7b1f41f30f19a0041097251f586c8bcd63c658676110d7dc64115cef548c51,,20230808,085434,16110514,,20230808T085434_16110514,thermal_name_hint,,True,8.636071001563506,1565,181.21666666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_8a3122db6597c9,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T090855n211036\20230808T090855n211036.MP4,0808\上午\B三舍病牛区\20230808T090855n211036\20230808T090855n211036.MP4,33364611,93ad9b5b49994e6bc79201538b1a01b75ab99bfb1afd67022be29ed22d6b08fb,,20230808,090855,211036,,20230808T090855_211036,thermal_name_hint,,True,8.699840300134351,2288,262.99333333333334,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_e9dfe61d32d7cc,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T091338n200794\20230808T091338n200794.MP4,0808\上午\B三舍病牛区\20230808T091338n200794\20230808T091338n200794.MP4,26728060,90dc8fcbd4513f6b08e6b0ebd7c107509d0e5ee6e18d3d08db03bf602ca441fa,,20230808,091338,200794,,20230808T091338_200794,thermal_name_hint,,True,8.674025297266569,1831,211.09,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_4b58cc3eb30de7,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T091729n4541\20230808T091729n4541.MP4,0808\上午\B三舍病牛区\20230808T091729n4541\20230808T091729n4541.MP4,24746310,be9ddb7b8dff4ba2191c079c5610222a16de70e7a8afcfdb4644a958720199ea,,20230808,091729,4541,,20230808T091729_4541,thermal_name_hint,,True,8.659114880334771,1683,194.36166666666668,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_6a34ea377857f4,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092117n190514\20230808T092117n190514.MP4,0808\上午\B三舍病牛区\20230808T092117n190514\20230808T092117n190514.MP4,21650856,b8f5e24091f12224ca3da8e13041765ade1225eebfa991c24ddb2c0b5611c5c1,,20230808,092117,190514,,20230808T092117_190514,thermal_name_hint,,True,8.657197247034706,1478,170.725,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_56863fe2b92cc2,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092430n211046\20230808T092430n211046.MP4,0808\上午\B三舍病牛区\20230808T092430n211046\20230808T092430n211046.MP4,23372681,27c5a4510fbbaffc1910e6417b7bba947446dbab473891b0b6bdad9f2b98f2b4,,20230808,092430,211046,,20230808T092430_211046,thermal_name_hint,,True,8.648492036904578,1592,184.07833333333335,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_afe04c7ee58389,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092747n211063\20230808T092747n211063.MP4,0808\上午\B三舍病牛区\20230808T092747n211063\20230808T092747n211063.MP4,16450367,2dba245bd3104743e7f9454eb1f3418cb315e76d629485f51c4e4f40e03c394f,,20230808,092747,211063,,20230808T092747_211063,thermal_name_hint,,True,8.607186732186733,1121,130.23999999999998,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_45ada781f1c9f1,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T093014n211075\20230808T093014n211075.MP4,0808\上午\B三舍病牛区\20230808T093014n211075\20230808T093014n211075.MP4,23866457,1ab47d8f1dbe6e1423a250f0ff9a83728432799d4ffccf7eda45445df3c116af,,20230808,093014,211075,,20230808T093014_211075,thermal_name_hint,,True,8.650727540187512,1627,188.07666666666665,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_8879d9183c80b9,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T065215n177301.MP4,0808\上午\B三舍病牛区\ff\20230808T065215n177301.MP4,27832691,46d68fc8741ad2a4ca011bcabd3dfd91588a174388c6e7937a3276cce90632ee,,20230808,065215,177301,,20230808T065215_177301,thermal_name_hint,,True,8.674963396778917,1896,218.55999999999997,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_9dcc4591a7cf19,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T084922n210984.MP4,0808\上午\B三舍病牛区\ff\20230808T084922n210984.MP4,34553745,8d666b628de4ce5f9b9b9bfd69179a61147c9b88bdd05d57f29c2264b9719bed,,20230808,084922,210984,,20230808T084922_210984,thermal_name_hint,,True,8.622697534891378,2357,273.34833333333336,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_dbce7da8a85648,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T085813n190450.MP4,0808\上午\B三舍病牛区\ff\20230808T085813n190450.MP4,28894000,eb384ad3067cb5ac045e208f5ad66950c9182ccb71e40ff567937e2930c1ca35,,20230808,085813,190450,,20230808T085813_190450,thermal_name_hint,,True,8.68661014237722,1991,229.20333333333335,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_31d27b8e48fb41,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T070324n5364\20230808T070324n5364.MP4,0808\上午\三舍新产区\B视频\20230808T070324n5364\20230808T070324n5364.MP4,30621132,52578490545936bf989d99c7a91ebb5c33637c68bc78320eb8384d7183b03af1,,20230808,070324,5364,,20230808T070324_5364,thermal_name_hint,,True,8.681772010199216,2094,241.195,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_e8f75bf2169c6e,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T071449n211035\20230808T071449n211035.MP4,0808\上午\三舍新产区\B视频\20230808T071449n211035\20230808T071449n211035.MP4,22952548,c5596a748d4d8506708119dc3d0ab6bec4654faa1e9d40b5a8127e31a5816564,,20230808,071449,211035,,20230808T071449_211035,thermal_name_hint,,True,8.640008838883723,1564,181.01833333333332,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_16f9c3529f6fef,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T071920n211117\20230808T071920n211117.MP4,0808\上午\三舍新产区\B视频\20230808T071920n211117\20230808T071920n211117.MP4,25543566,369d05390707a17b37372396d9d021d55c99132843b7a68fba7e1918f33b10e9,,20230808,071920,211117,,20230808T071920_211117,thermal_name_hint,,True,8.670707137704891,1743,201.02166666666665,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_74b18716566490,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T072418n211003\20230808T072418n211003.MP4,0808\上午\三舍新产区\B视频\20230808T072418n211003\20230808T072418n211003.MP4,37523355,f11c6530e1d2b8316d1b172d60ad17fc1866745a579aa15fbd32e7844519c646,,20230808,072418,211003,,20230808T072418_211003,thermal_name_hint,,True,8.698450334490643,2568,295.225,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_2780c59b4f297a,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T072947n211095\20230808T072947n211095.MP4,0808\上午\三舍新产区\B视频\20230808T072947n211095\20230808T072947n211095.MP4,44181061,38ab79c4bfa07b4994088bf81a92f46e958eebe2f8a9ca0d729c33648fa4c9f1,,20230808,072947,211095,,20230808T072947_211095,thermal_name_hint,,True,8.655854852109936,3004,347.04833333333335,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_ac9d8608c3b61c,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T073604n211154\20230808T073604n211154.MP4,0808\上午\三舍新产区\B视频\20230808T073604n211154\20230808T073604n211154.MP4,34528203,a6373eaed01e438532af642cb370ae4764c9629b757e73308e0c486da32a2254,,20230808,073604,211154,,20230808T073604_211154,thermal_name_hint,,True,8.69272608246098,2368,272.4116666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_5db149c820af1e,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T074049n196527\20230808T074049n196527.MP4,0808\上午\三舍新产区\B视频\20230808T074049n196527\20230808T074049n196527.MP4,22938405,29ac6053aee39c2837e3040e2d023bda7e5e969b628c1086b5eaacaadedbc6dc,,20230808,074049,196527,,20230808T074049_196527,thermal_name_hint,,True,8.637384485107322,1564,181.07333333333335,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_f55aa4f6355480,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T074611n190587\20230808T074611n190587.MP4,0808\上午\三舍新产区\B视频\20230808T074611n190587\20230808T074611n190587.MP4,32916041,a20d8058041e1b8c99f2a9b7c5bcb03a2858e1deb1efd67a4b80aa1a9cbb5988,,20230808,074611,190587,,20230808T074611_190587,thermal_name_hint,,True,8.675283336114283,2253,259.7033333333334,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_6781ff127cd44f,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T075405n153017\20230808T075405n153017.MP4,0808\上午\三舍新产区\B视频\20230808T075405n153017\20230808T075405n153017.MP4,31845421,1ccc6c7e2ed1d17c4abc3a007fceb2b4abf0bdb05e7d7596e7d0260894208fb8,,20230808,075405,153017,,20230808T075405_153017,thermal_name_hint,,True,8.680408552074514,2187,251.94666666666663,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_4d69db5400a116,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T075840n211013\20230808T075840n211013.MP4,0808\上午\三舍新产区\B视频\20230808T075840n211013\20230808T075840n211013.MP4,35718928,924ed980633497a850e88bf7290585fab085162da70e59a1b2b29c216c45f721,,20230808,075840,211013,,20230808T075840_211013,thermal_name_hint,,True,8.618462377188097,2424,281.25666666666666,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_8ee9dbf991e399,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T080345n16110432\20230808T080345n16110432.MP4,0808\上午\三舍新产区\B视频\20230808T080345n16110432\20230808T080345n16110432.MP4,40616621,e6ae6d78e0494958990c5f0ae6fba4cc11a1db90f6dd6e7eeb7099375541e4a4,,20230808,080345,16110432,,20230808T080345_16110432,thermal_name_hint,,True,8.63575356559068,2756,319.1383333333333,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_a9ccc6df444833,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T080930n200792\20230808T080930n200792.MP4,0808\上午\三舍新产区\B视频\20230808T080930n200792\20230808T080930n200792.MP4,35726777,da4b71d4092d96e21c980981ded71643ccaec200db3759123a8a69ddfbb7d5f6,,20230808,080930,200792,,20230808T080930_200792,thermal_name_hint,,True,8.701942461399806,2446,281.08666666666664,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_f07ea40895cebc,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\ff\20230808T071028n196653.MP4,0808\上午\三舍新产区\B视频\ff\20230808T071028n196653.MP4,30388985,8e2fec923f838db63e71bf46c5fa6f639ba6c488dee08b9ae34603bee26b130d,,20230808,071028,196653,,20230808T071028_196653,thermal_name_hint,,True,8.663751114058906,2090,241.23499999999999,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_4064b262e51c5a,lindian,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\ff\20230808T075048n211030.MP4,0808\上午\三舍新产区\B视频\ff\20230808T075048n211030.MP4,23189211,6b028dae2d3cdc04cd739379dfa8857d6f4125e6a1af3e5091adf8fbd73eb712,,20230808,075048,211030,,20230808T075048_211030,thermal_name_hint,,True,8.628203371248459,1574,182.42499999999998,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_5ffc9a042e72d5,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T160944n200636\20230808T160944n200636.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T160944n200636\20230808T160944n200636.MP4,23768607,dd6f7d13107401f8400792b2856061e9249ae9c43348cdc3390d500fdc7b0de8,,20230808,160944,200636,,20230808T160944_200636,thermal_name_hint,,True,8.662812964826806,1621,187.12166666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_94ae555a11125d,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T161329n16110075\20230808T161329n16110075.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T161329n16110075\20230808T161329n16110075.MP4,23637733,73ba3ff9c7fd9c31ab85bfda238f15417727696e7c697e62fe60554f0317898a,,20230808,161329,16110075,,20230808T161329_16110075,thermal_name_hint,,True,8.663058549894888,1614,186.3083333333333,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_263a69f32ff0f4,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T161706n211078\20230808T161706n211078.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T161706n211078\20230808T161706n211078.MP4,24348199,a49de566bc6b1f464aff7c956075fa96394ffacea741e71cd2d1ebd4507381b2,,20230808,161706,211078,,20230808T161706_211078,thermal_name_hint,,True,8.658902754395404,1663,192.05666666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_f0286d15e562c2,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T162431n190588\20230808T162431n190588.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T162431n190588\20230808T162431n190588.MP4,18787006,5de1b10b1b33298d250708b81ee9b48973c7d32821e9834501a534667c02d8c7,,20230808,162431,190588,,20230808T162431_190588,thermal_name_hint,,True,8.61925439287241,1277,148.15666666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_3d8e351b17c1cf,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T163059n170203\20230808T163059n170203.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T163059n170203\20230808T163059n170203.MP4,26805476,7cf60c6e743700754fa7ba7d800a50e44bc449c3258a5af154f174ae3c7c638d,,20230808,163059,170203,,20230808T163059_170203,thermal_name_hint,,True,8.56471407433197,1804,210.63166666666666,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_9bf713b347bcdb,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T163804n170272\20230808T163804n170272.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T163804n170272\20230808T163804n170272.MP4,24241042,7843bed66853c52fb72e61b7da5fc75497313cdb53490c8afb0912ac23e85c02,,20230808,163804,170272,,20230808T163804_170272,thermal_name_hint,,True,8.658774554442566,1664,192.17499999999998,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_89390588b7fc04,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T164507n211023\20230808T164507n211023.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T164507n211023\20230808T164507n211023.MP4,24975265,58e900baa9cd0da8fea9bcc21a8f716a1957db13319120a5abf7effb026e4886,,20230808,164507,211023,,20230808T164507_211023,thermal_name_hint,,True,8.664040175174582,1708,197.13666666666668,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_3b9f7ee82af25c,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T165332n211053\20230808T165332n211053.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T165332n211053\20230808T165332n211053.MP4,21394783,32acb4e258afeed2f8122891b3a0a6251245ec6a9f6575fcc9f5375cd86646d0,,20230808,165332,211053,,20230808T165332_211053,thermal_name_hint,,True,8.631556034866579,1454,168.45166666666668,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_a0b0b6e0fcac13,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T165635n200937\20230808T165635n200937.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T165635n200937\20230808T165635n200937.MP4,24595091,b38013d66adb7b938fe88c5653800103fe4d45f33cacf822df0ee9e41eb2f043,,20230808,165635,200937,,20230808T165635_200937,thermal_name_hint,,True,8.666620893267877,1683,194.19333333333333,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_7b47a707f3326d,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T170018n164157\20230808T170018n164157.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T170018n164157\20230808T170018n164157.MP4,26618171,95237eedd8be006f8d079a00ee354d4cdd631b1ac40abf69faf93e2699bffcf6,,20230808,170018,164157,,20230808T170018_164157,thermal_name_hint,,True,8.661881038407055,1814,209.42333333333332,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_3bfcfed2493179,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T170359n197250\20230808T170359n197250.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T170359n197250\20230808T170359n197250.MP4,23669393,d37db5d2f88cd3f3f3169ebeb240219c1f19706456f9c757e70574d1aea142bd,,20230808,170359,197250,,20230808T170359_197250,thermal_name_hint,,True,8.542319057910289,1614,188.9416666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_5141c33540d73b,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T170745n170333\20230808T170745n170333.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T170745n170333\20230808T170745n170333.MP4,19481817,9447d05d38d11e8b14e70ecab1ef76babe55d1d336cb9987ad2b31b0565a10b6,,20230808,170745,170333,,20230808T170745_170333,thermal_name_hint,,True,8.623895104210835,1322,153.29500000000002,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_082cf041a78af6,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\20230808T171039n164189\20230808T171039n164189.MP4,0808\下午\B一号舍高产泌乳下午0410采\20230808T171039n164189\20230808T171039n164189.MP4,24786476,32b2c055b91e09f78b2e5b8ed4047d0212a1eca2d114826e1b0520ef44040eac,,20230808,171039,164189,,20230808T171039_164189,thermal_name_hint,,True,8.66938064879535,1693,195.285,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_22ddbdbeadded5,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T162027n211070.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T162027n211070.MP4,26798968,1457f4f4b5a4c94ad6ed82a9dd9955d2729dd732ec97849cef5a873324f36497,,20230808,162027,211070,,20230808T162027_211070,thermal_name_hint,,True,8.669342096947481,1829,210.97333333333333,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_c91e314615f4c2,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T162719n343.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T162719n343.MP4,23664781,564840b0829e54a70a3ebf106b31961ff2ed3a7868061e22798f3fee0178839d,,20230808,162719,343,,20230808T162719_343,thermal_name_hint,,True,8.65746884825381,1620,187.12166666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_309435e414a845,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T163447n200646.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T163447n200646.MP4,23373662,e47f61b37d1815db6e9dc336b3a811f8b609ab704b41f170a42604e3b50d2542,,20230808,163447,200646,,20230808T163447_200646,thermal_name_hint,,True,8.63918383589892,1592,184.27666666666664,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_cfed3f2e2d2b24,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T164124n436.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T164124n436.MP4,24003452,ea881914d1e425b56a31fd4f2f33ac457b7dcb37b84935ba94421606515b9150,,20230808,164124,436,,20230808T164124_436,thermal_name_hint,,True,8.64670595385957,1636,189.205,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_c5f11dce4f09f2,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T164842n200742.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T164842n200742.MP4,35344109,2b24c7fb8e736ed997d25f8d0de8e30c787f3279972e6e313c91d71ca52ceba2,,20230808,164842,200742,,20230808T164842_200742,thermal_name_hint,,True,8.61161197259286,2388,277.3,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_9479567736e632,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T171405n170334.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T171405n170334.MP4,16744263,beb9465e28a9dc342fc1d5a02c31dec849476a09a487d9c353d60caf6931de64,,20230808,171405,170334,,20230808T171405_170334,thermal_name_hint,,True,8.618176334573239,1143,132.62666666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_3a117798e713a8,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T171651n210989.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T171651n210989.MP4,13076612,b3d27d12be6af00705b3ad7a82e0eaf04a0da9a1358967d43b846a043521213a,,20230808,171651,210989,,20230808T171651_210989,thermal_name_hint,,True,8.751334044823906,902,103.07,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_52a4d7d7418597,lindian,E:\real\use_code\林甸红外视频\0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T171902n200851.MP4,0808\下午\B一号舍高产泌乳下午0410采\ff\20230808T171902n200851.MP4,4233134,96e105e8c1ddd2fe547a30e960aadecba5541eaa94c42c3d5861d9e71371df51,,20230808,171902,200851,,20230808T171902_200851,thermal_name_hint,,True,8.734733756717148,298,34.11666666666666,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_eb55dd2ba2bc51,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T151016n0748\20230808T151016n0748.MP4,0808\下午\B下午三号舍病牛区\20230808T151016n0748\20230808T151016n0748.MP4,29752905,ead319553ba4ca1f19b2ea1483e9d5201171f14adbd7860f07eacd06ca838cbb,,20230808,151016,0748,,20230808T151016_0748,thermal_name_hint,,True,8.656801365964713,2028,234.26666666666668,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_2622d6fc310e1f,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T151456n210950\20230808T151456n210950.MP4,0808\下午\B下午三号舍病牛区\20230808T151456n210950\20230808T151456n210950.MP4,33201022,3bd5d0612e36576aa84c56a27ac9153640e98f8df11e7be8a56b47dbccc8d5a7,,20230808,151456,210950,,20230808T151456_210950,thermal_name_hint,,True,8.612914920275522,2257,262.04833333333335,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_e80811d81f5ea4,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T151937n196399\20230808T151937n196399.MP4,0808\下午\B下午三号舍病牛区\20230808T151937n196399\20230808T151937n196399.MP4,21453624,14127ac893b091ac2f2ad83ed772a2e49afdf486a2c5fd8b2a451701a3e1f7b6,,20230808,151937,196399,,20230808T151937_196399,thermal_name_hint,,True,8.643606531513765,1461,169.02666666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_4ffac8fe99c328,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T152238n177301\20230808T152238n177301.MP4,0808\下午\B下午三号舍病牛区\20230808T152238n177301\20230808T152238n177301.MP4,31348804,58a30005c747da7c2722cd62a4ff23deaa641f84c32f64a7201388e349dbc989,,20230808,152238,177301,,20230808T152238_177301,thermal_name_hint,,True,8.692838217745686,2149,247.215,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_f579088f264532,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T152656n170320\20230808T152656n170320.MP4,0808\下午\B下午三号舍病牛区\20230808T152656n170320\20230808T152656n170320.MP4,22983685,dc1cfb0c56d263f1efd941e7f7e451208282c2da9cf06fe291ab8d1ff9ce0faf,,20230808,152656,170320,,20230808T152656_170320,thermal_name_hint,,True,8.640705363703159,1568,181.46666666666667,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_8a9a0019559021,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T153015n6516\20230808T153015n6516.MP4,0808\下午\B下午三号舍病牛区\20230808T153015n6516\20230808T153015n6516.MP4,23170627,b3d6fbc4a9932dafc060370a18e78842e3bffcdaa187805b526b5d17f154f40f,,20230808,153015,6516,,20230808T153015_6516,thermal_name_hint,,True,8.653503196363737,1577,182.23833333333332,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
lindian_38ca2b62c313bc,lindian,E:\real\use_code\林甸红外视频\0808\下午\B下午三号舍病牛区\20230808T153343n1479\20230808T153343n1479.MP4,0808\下午\B下午三号舍病牛区\20230808T153343n1479\20230808T153343n1479.MP4,24249387,7522c8de177e7a097731621f895f43bce89afbcfba978823f99c8845063d1799,,20230808,153343,1479,,20230808T153343_1479,thermal_name_hint,,True,8.674470769662134,1650,190.2133333333333,1080,1440,False,False,unknown,,,hold_pending_exposure_and_identity,False,1,,,
