frame_id,video_group,frame_index,split,image_path,label_path,label_exists,manual_json_exists
bs200673_frame_000061,bs200673,61,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000061.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000061.txt,True,False
bs200673_frame_000062,bs200673,62,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000062.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000062.txt,True,False
bs200673_frame_000063,bs200673,63,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000063.txt,True,True
bs200673_frame_000065,bs200673,65,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000065.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000065.txt,True,False
bs200673_frame_000066,bs200673,66,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000066.txt,True,True
bs200673_frame_000067,bs200673,67,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000067.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000067.txt,True,False
bs200673_frame_000068,bs200673,68,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000068.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000068.txt,True,False
bs200673_frame_000069,bs200673,69,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000069.txt,True,True
bs200673_frame_000070,bs200673,70,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000070.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000070.txt,True,False
bs200673_frame_000071,bs200673,71,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200673_frame_000071.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200673_frame_000071.txt,True,False
bs200723_frame_000000,bs200723,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000000.txt,True,True
bs200723_frame_000001,bs200723,1,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000001.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000001.txt,True,False
bs200723_frame_000002,bs200723,2,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000002.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000002.txt,True,False
bs200723_frame_000003,bs200723,3,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000003.txt,True,True
bs200723_frame_000004,bs200723,4,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000004.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000004.txt,True,False
bs200723_frame_000005,bs200723,5,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000005.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000005.txt,True,False
bs200723_frame_000006,bs200723,6,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000006.txt,True,True
bs200723_frame_000007,bs200723,7,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000007.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000007.txt,True,False
bs200723_frame_000008,bs200723,8,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000008.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000008.txt,True,False
bs200723_frame_000009,bs200723,9,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000009.txt,True,True
bs200723_frame_000010,bs200723,10,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000010.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000010.txt,True,False
bs200723_frame_000011,bs200723,11,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000011.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000011.txt,True,False
bs200723_frame_000012,bs200723,12,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000012.txt,True,True
bs200723_frame_000014,bs200723,14,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000014.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000014.txt,True,False
bs200723_frame_000016,bs200723,16,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000016.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000016.txt,True,False
bs200723_frame_000017,bs200723,17,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000017.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000017.txt,True,False
bs200723_frame_000018,bs200723,18,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000018.txt,True,True
bs200723_frame_000019,bs200723,19,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000019.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000019.txt,True,False
bs200723_frame_000020,bs200723,20,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000020.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000020.txt,True,False
bs200723_frame_000021,bs200723,21,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000021.txt,True,True
bs200723_frame_000022,bs200723,22,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000022.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000022.txt,True,False
bs200723_frame_000023,bs200723,23,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000023.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000023.txt,True,False
bs200723_frame_000026,bs200723,26,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000026.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000026.txt,True,False
bs200723_frame_000028,bs200723,28,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000028.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000028.txt,True,False
bs200723_frame_000030,bs200723,30,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000030.txt,True,True
bs200723_frame_000031,bs200723,31,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000031.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000031.txt,True,False
bs200723_frame_000034,bs200723,34,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000034.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000034.txt,True,False
bs200723_frame_000035,bs200723,35,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000035.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000035.txt,True,False
bs200723_frame_000036,bs200723,36,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000036.txt,True,True
bs200723_frame_000037,bs200723,37,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000037.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000037.txt,True,False
bs200723_frame_000039,bs200723,39,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000039.txt,True,True
bs200723_frame_000041,bs200723,41,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000041.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000041.txt,True,False
bs200723_frame_000042,bs200723,42,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000042.txt,True,True
bs200723_frame_000043,bs200723,43,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000043.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000043.txt,True,False
bs200723_frame_000044,bs200723,44,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000044.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000044.txt,True,False
bs200723_frame_000045,bs200723,45,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000045.txt,True,True
bs200723_frame_000048,bs200723,48,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000048.txt,True,True
bs200723_frame_000049,bs200723,49,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000049.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000049.txt,True,False
bs200723_frame_000050,bs200723,50,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000050.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000050.txt,True,False
bs200723_frame_000051,bs200723,51,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000051.txt,True,True
bs200723_frame_000052,bs200723,52,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000052.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000052.txt,True,False
bs200723_frame_000053,bs200723,53,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000053.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000053.txt,True,False
bs200723_frame_000055,bs200723,55,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000055.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000055.txt,True,False
bs200723_frame_000056,bs200723,56,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000056.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000056.txt,True,False
bs200723_frame_000058,bs200723,58,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000058.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000058.txt,True,False
bs200723_frame_000059,bs200723,59,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000059.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000059.txt,True,False
bs200723_frame_000060,bs200723,60,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000060.txt,True,True
bs200723_frame_000061,bs200723,61,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000061.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000061.txt,True,False
bs200723_frame_000062,bs200723,62,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000062.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000062.txt,True,False
bs200723_frame_000063,bs200723,63,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000063.txt,True,True
bs200723_frame_000064,bs200723,64,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000064.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000064.txt,True,False
bs200723_frame_000065,bs200723,65,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000065.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000065.txt,True,False
bs200723_frame_000066,bs200723,66,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000066.txt,True,True
bs200723_frame_000069,bs200723,69,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000069.txt,True,True
bs200723_frame_000070,bs200723,70,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000070.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000070.txt,True,False
bs200723_frame_000071,bs200723,71,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000071.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000071.txt,True,False
bs200723_frame_000072,bs200723,72,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000072.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000072.txt,True,True
bs200723_frame_000074,bs200723,74,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000074.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000074.txt,True,False
bs200723_frame_000075,bs200723,75,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000075.txt,True,True
bs200723_frame_000078,bs200723,78,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000078.txt,True,True
bs200723_frame_000079,bs200723,79,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000079.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000079.txt,True,False
bs200723_frame_000080,bs200723,80,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000080.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000080.txt,True,False
bs200723_frame_000082,bs200723,82,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000082.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000082.txt,True,False
bs200723_frame_000083,bs200723,83,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000083.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000083.txt,True,False
bs200723_frame_000084,bs200723,84,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000084.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000084.txt,True,True
bs200723_frame_000085,bs200723,85,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000085.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000085.txt,True,False
bs200723_frame_000086,bs200723,86,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000086.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000086.txt,True,False
bs200723_frame_000087,bs200723,87,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000087.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000087.txt,True,True
bs200723_frame_000088,bs200723,88,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000088.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000088.txt,True,False
bs200723_frame_000089,bs200723,89,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000089.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000089.txt,True,False
bs200723_frame_000090,bs200723,90,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000090.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000090.txt,True,True
bs200723_frame_000091,bs200723,91,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000091.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000091.txt,True,False
bs200723_frame_000092,bs200723,92,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000092.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000092.txt,True,False
bs200723_frame_000094,bs200723,94,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000094.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000094.txt,True,False
bs200723_frame_000095,bs200723,95,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000095.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000095.txt,True,False
bs200723_frame_000096,bs200723,96,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000096.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000096.txt,True,True
bs200723_frame_000097,bs200723,97,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000097.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000097.txt,True,False
bs200723_frame_000099,bs200723,99,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000099.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000099.txt,True,True
bs200723_frame_000100,bs200723,100,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000100.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000100.txt,True,False
bs200723_frame_000103,bs200723,103,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000103.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000103.txt,True,False
bs200723_frame_000104,bs200723,104,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000104.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000104.txt,True,False
bs200723_frame_000105,bs200723,105,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000105.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000105.txt,True,True
bs200723_frame_000106,bs200723,106,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000106.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000106.txt,True,False
bs200723_frame_000108,bs200723,108,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000108.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000108.txt,True,True
bs200723_frame_000109,bs200723,109,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000109.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000109.txt,True,False
bs200723_frame_000110,bs200723,110,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000110.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000110.txt,True,False
bs200723_frame_000111,bs200723,111,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000111.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000111.txt,True,True
bs200723_frame_000112,bs200723,112,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000112.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000112.txt,True,False
bs200723_frame_000113,bs200723,113,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000113.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000113.txt,True,False
bs200723_frame_000114,bs200723,114,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000114.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000114.txt,True,True
bs200723_frame_000115,bs200723,115,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000115.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000115.txt,True,False
bs200723_frame_000116,bs200723,116,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000116.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000116.txt,True,False
bs200723_frame_000117,bs200723,117,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000117.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000117.txt,True,True
bs200723_frame_000118,bs200723,118,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000118.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000118.txt,True,False
bs200723_frame_000119,bs200723,119,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000119.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000119.txt,True,False
bs200723_frame_000120,bs200723,120,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000120.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000120.txt,True,True
bs200723_frame_000121,bs200723,121,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000121.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000121.txt,True,False
bs200723_frame_000123,bs200723,123,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000123.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000123.txt,True,True
bs200723_frame_000124,bs200723,124,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000124.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000124.txt,True,False
bs200723_frame_000125,bs200723,125,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000125.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000125.txt,True,False
bs200723_frame_000126,bs200723,126,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000126.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000126.txt,True,True
bs200723_frame_000127,bs200723,127,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000127.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000127.txt,True,False
bs200723_frame_000128,bs200723,128,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000128.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000128.txt,True,False
bs200723_frame_000129,bs200723,129,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000129.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000129.txt,True,True
bs200723_frame_000131,bs200723,131,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200723_frame_000131.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200723_frame_000131.txt,True,False
bs200794_frame_000001,bs200794,1,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000001.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000001.txt,True,False
bs200794_frame_000002,bs200794,2,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000002.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000002.txt,True,False
bs200794_frame_000003,bs200794,3,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000003.txt,True,True
bs200794_frame_000005,bs200794,5,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000005.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000005.txt,True,False
bs200794_frame_000006,bs200794,6,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000006.txt,True,True
bs200794_frame_000007,bs200794,7,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000007.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000007.txt,True,False
bs200794_frame_000008,bs200794,8,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000008.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000008.txt,True,False
bs200794_frame_000009,bs200794,9,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000009.txt,True,True
bs200794_frame_000010,bs200794,10,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs200794_frame_000010.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs200794_frame_000010.txt,True,False
